tconst	directors	writers
tt0448806	nm1174980	\N
tt0448807	\N	\N
tt0448808	nm1624076	\N
tt0448809	nm0433292	\N
tt0448810	nm1760786,nm1637783	\N
tt0448811	nm0440589	nm0440589
tt0448812	nm1338988	nm1338988
tt0448813	nm0419327	\N
tt0448814	nm1793763	\N
tt0448815	nm0241636	\N
tt0448816	nm0419327	nm0154352,nm1455759
tt0448817	nm0097780	nm0097780
tt0448818	\N	\N
tt0448819	nm0463316	nm0463316,nm1857010
tt0448820	\N	\N
tt0448821	nm1045591	nm0100576
tt0448822	nm0419327	nm0099230
tt0448823	nm1791150	nm1791150
tt0448824	nm1860057	\N
tt0448825	nm0605186	nm0605186
tt0448826	nm0533048	nm9325431
tt0448827	\N	\N
tt0448828	\N	\N
tt0448829	\N	\N
tt0448830	nm0089537	\N
tt0448831	nm0284946	\N
tt0448832	nm0892614	nm0892614,nm0894523
tt0448833	nm0892614	\N
tt0448834	nm1527123	\N
tt0448835	nm0208862,nm1856791	nm1856857
tt0448836	nm0928929	nm0928929
tt0448837	nm0419327	\N
tt0448839	nm0533048	\N
tt0448840	nm1166149	\N
tt0448841	nm0099901	nm0896520
tt0448842	nm1856782	nm1856782
tt0448843	nm0419327	nm0099230
tt0448844	nm0622051	\N
tt0448845	nm1842548	nm0796504,nm1842548
tt0448846	nm0561372	nm0561372
tt0448847	nm0419327	nm0419327
tt0448848	nm1033901	\N
tt0448849	nm0915644	\N
tt0448850	nm0433292	nm1856912
tt0448851	nm0120426	\N
tt0448852	\N	\N
tt0448853	\N	\N
tt0448854	\N	\N
tt0448855	\N	\N
tt0448856	nm0429898	\N
tt0448857	nm0599021	\N
tt0448858	nm0617064	\N
tt0448859	nm1702454	\N
tt0448860	nm1856811	\N
tt0448861	nm0519117	\N
tt0448862	nm1772998	\N
tt0448863	nm0101570	\N
tt0448864	nm0101570	\N
tt0448866	nm1709218	\N
tt0448867	nm0234809	\N
tt0448868	nm0936204	nm0286163,nm0936204
tt0448869	nm1867969	nm1644609,nm1867969
tt0448870	nm0064723	nm0064723,nm0002021
tt0448871	nm1867377	nm1867377
tt0448872	nm0141150	nm0141150
tt0448873	nm0219685	nm0896520
tt0448874	nm0353448	nm1925055,nm0353448
tt0448875	nm0778450	nm4481532,nm0778450
tt0448876	nm2078709,nm1865061,nm1066077	nm0024817,nm5159329,nm2877718,nm1461819,nm0246800,nm0270822,nm4419875,nm3017559,nm10778492,nm0305864,nm1334248,nm6982779,nm0422908,nm4497346,nm10811559,nm1300968,nm1066077,nm2778284,nm0631322,nm0664194,nm4870923,nm2943868,nm0573682,nm0748364,nm10659759
tt0448877	nm1585511,nm2196563,nm1177495	nm1159897
tt0448878	nm1641723,nm1580744,nm3364290,nm1641302,nm4869635,nm4119663,nm0031565,nm1052695,nm1628148	nm3405735,nm5500785
tt0448879	nm4481532,nm2038772,nm1210023,nm1315076,nm0623059,nm0778450,nm0970382,nm0879559	nm2038772,nm1210023,nm0503287,nm1315076,nm0623059,nm0970382
tt0448880	nm0763853	\N
tt0448881	nm1645725	nm1645725
tt0448882	nm0971583	\N
tt0448883	nm0042757	\N
tt0448884	nm1732848	nm1732848
tt0448885	nm0789695	nm0789695
tt0448886	nm1748129	nm1480616,nm1748129
tt0448887	nm1131372	nm0475810,nm0652323,nm0882417
tt0448888	nm1184629	nm1184629
tt0448889	nm1008909,nm4370466	\N
tt0448890	nm2043753,nm0994574	nm2043753
tt0448891	nm0402995,nm0994538,nm0629725,nm0926911	\N
tt0448892	nm1642494	nm1642494
tt0448893	nm0322839	\N
tt0448894	nm0169871	nm0169871
tt0448895	nm0011941,nm0458194	\N
tt0448896	nm1421340	nm1903201,nm1418867,nm1901582,nm1421340
tt0448897	nm0202354	\N
tt0448898	nm1064680	\N
tt0448899	nm0487183,nm0887798,nm0675728	nm0487183,nm0675728
tt0448900	nm1746165	nm1746165
tt0448901	nm1905205	nm0214460
tt0448902	nm0573036	nm0573036
tt0448903	nm0884452	\N
tt0448904	nm12422317	nm12422317
tt0448905	nm1733191	nm1733191
tt0448906	nm1184108	nm0004937
tt0448907	nm1917060	\N
tt0448908	nm1819128	\N
tt0448909	nm0439397	nm0434716,nm0897168
tt0448910	nm1221182	nm0752591
tt0448911	\N	\N
tt0448912	nm1774673	nm0992633
tt0448913	nm0766775	\N
tt0448914	nm0766775	\N
tt0448915	nm0011941,nm0458194	\N
tt0448916	nm1825104	nm1825104
tt0448917	nm0331487	\N
tt0448918	nm1862428	nm1862428,nm1867578
tt0448919	nm0753591	nm0389348
tt0448920	nm0486994	nm0486994
tt0448921	nm1854850	\N
tt0448922	nm0229544	\N
tt0448923	nm1840848	nm1840848
tt0448924	\N	\N
tt0448925	nm2181003	nm2177998,nm2181003
tt0448926	nm0077134	nm0077134
tt0448927	nm0276899	nm1557852,nm1095510,nm0266045,nm0276899,nm0296604,nm0340012
tt0448928	nm0358859	\N
tt0448929	nm0441162	nm0441162
tt0448930	\N	\N
tt0448931	nm0274143,nm1018011,nm3185351,nm3185602	nm0274143,nm1018011,nm3185351,nm3185602
tt0448932	nm1726235	nm1726235
tt0448933	nm1840926,nm1730228	nm1730228
tt0448934	nm0992362	nm0992362
tt0448935	nm1896872	nm1896872
tt0448936	nm1580710,nm1946895	nm1316432
tt0448937	nm1460271	nm1269747,nm1460271
tt0448938	nm0405849	nm1691564,nm0405849
tt0448939	nm0388061	nm0056217
tt0448940	nm1742910	nm1742910
tt0448941	nm0800541	nm1075995
tt0448942	nm1291844	nm1291844
tt0448943	nm0078607	nm1501360
tt0448944	nm0263765	nm0263765,nm10128729
tt0448945	\N	nm1312483
tt0448946	nm9192488,nm16081821,nm3231496	\N
tt0448947	\N	\N
tt0448948	nm2325834,nm1847631	nm5141645,nm2360474,nm4760605,nm5211160
tt0448950	nm0573732,nm0388505,nm0112335,nm0271095,nm0002349,nm0563039,nm0213127,nm0488688,nm0052059,nm0004621	nm0573732,nm0025811,nm0112335,nm0414552,nm0213127,nm0914872,nm2355748,nm0349422,nm1328493,nm1444455,nm0680485,nm0002651,nm0805965
tt0448951	nm0737718,nm0585748,nm0744546	nm2364235,nm0718593,nm0758887,nm0921847,nm2542265,nm13212302,nm4646044,nm0744546,nm0826861
tt0448952	nm2382404,nm14773796	\N
tt0448953	\N	\N
tt0448954	nm1838848,nm1311680	\N
tt0448955	nm1722059	\N
tt0448956	\N	\N
tt0448957	nm1840847	nm1840847
tt0448958	nm0725798	\N
tt0448959	nm0673925	\N
tt0448960	\N	\N
tt0448961	nm0629685,nm5239516	\N
tt0448962	nm0523276	nm0486413,nm0925768
tt0448963	nm2325834,nm1847631	nm5211160,nm2360474,nm1842616,nm5141645,nm1116408,nm9527628,nm1283535
tt0448964	nm2682537	\N
tt0448965	nm0611683	nm0894523,nm0035952,nm0287986
tt0448966	nm1125533	nm2767124,nm1029902
tt0448967	nm1720648,nm1306805,nm1126434	nm0307748,nm0408432,nm0804016
tt0448968	nm1318214,nm1904048	\N
tt0448969	nm0999530	nm0999530
tt0448970	\N	\N
tt0448971	nm0852216	nm3506810,nm1440040
tt0448972	nm2647311,nm1216629,nm1205548,nm0995594,nm1685817,nm1149315,nm2565527	nm0994259,nm0103181,nm0107625,nm1782535,nm0385109,nm0455497,nm2833637,nm0995594
tt0448973	\N	\N
tt0448974	\N	\N
tt0448976	nm0350695	nm0938334
tt0448977	nm0011470,nm0021249,nm0166256,nm1896888,nm0240548,nm2342474,nm0384864,nm0418480,nm0456658,nm0458647,nm0471136,nm0005124,nm0006837,nm0585086,nm0591450,nm0601781,nm0615780,nm0661910,nm0714114,nm0718514,nm0783139,nm0790723,nm0793804,nm0806640,nm0004056,nm0889405	nm1289694
tt0448978	nm1836981	nm1283242,nm1836981
tt0448979	nm0210454	\N
tt0448980	nm0391116	nm0238003
tt0448981	nm1839361	\N
tt0448982	nm0210454	\N
tt0448983	nm0325140	\N
tt0448984	\N	\N
tt0448985	nm1433999,nm0629306	nm0249133,nm1008881
tt0448986	nm0509317	nm0435150,nm0484337
tt0448987	\N	\N
tt0448988	nm1201036	nm1201036
tt0448989	nm1860624	nm1860624,nm1320827
tt0448990	nm0341607,nm1065886,nm1055947,nm1866474	nm0341607,nm1876082
tt0448991	nm1516751	nm1862600,nm1516751
tt0448992	nm0570995	nm0570995,nm0923354
tt0448993	nm0924063	nm0479436,nm0924063
tt0448994	nm1837754	nm1837754
tt0448995	nm0130301,nm0938892	\N
tt0448996	nm0470666	nm0374616
tt0448997	nm1839352,nm0005875	nm1839352,nm0005875,nm2233301,nm2476847
tt0448998	nm1294190	\N
tt0448999	\N	\N
tt0449000	nm0435877	nm1857164,nm1856973,nm1857328
tt0449001	nm0589106	nm0031976,nm0064186,nm0203789,nm0316139,nm0416177,nm0812747,nm0957474
tt0449002	nm0418131	nm0324506
tt0449003	nm0172718	nm0172718,nm0369950
tt0449004	nm0097765,nm0757084	nm0039074,nm0206568,nm0333405
tt0449005	nm1838827	nm1869004
tt0449007	nm0999519	nm0999519
tt0449008	nm1483823	\N
tt0449009	nm0875782	nm0875782
tt0449010	nm0266777	nm0118224,nm1845777
tt0449011	nm0893676	nm0826091,nm2256841,nm0826867,nm1360908,nm1410090
tt0449012	nm1857145,nm0173467,nm1649505,nm1172580	nm1857145,nm1860749
tt0449013	nm0914310	nm0914310
tt0449014	nm1591342	nm1591342
tt0449015	nm1836972	nm1642491
tt0449016	nm0954673	nm0137829,nm1773653
tt0449017	nm1206923	nm1206923
tt0449018	nm0262693	nm0194959,nm0337051
tt0449019	nm1569602	nm1569602
tt0449020	nm1872092	\N
tt0449021	nm1860607	nm1860607
tt0449022	\N	\N
tt0449023	nm0414249	nm0960168,nm0770747
tt0449025	nm0530573	nm0773303
tt0449026	nm0014733	nm0072435,nm1661153
tt0449027	nm1722059	\N
tt0449028	nm1006269	nm1006269
tt0449029	nm1802063	nm1184988
tt0449030	nm0467225	nm0467225
tt0449031	nm1836989	nm1836989
tt0449032	\N	nm0730446
tt0449033	nm1155608	\N
tt0449034	nm1862541	nm1862541
tt0449035	nm0300487,nm0585785,nm0061850	nm0061850,nm1864404
tt0449036	nm0256134	nm0256134
tt0449038	\N	\N
tt0449039	nm1856693	nm1856693
tt0449040	nm0490375	nm0920229,nm0490375,nm0209856
tt0449041	nm1856513	nm1856513
tt0449042	nm1722059	\N
tt0449043	nm1837756	nm1837756
tt0449044	nm1856759	\N
tt0449045	nm0594121	nm1891087,nm0594121
tt0449046	nm0218039	\N
tt0449047	nm0776600	nm1621064,nm0776600
tt0449048	\N	\N
tt0449049	nm0580011	nm0244965
tt0449050	nm0344215	nm0344215,nm0858151
tt0449051	nm1060969	nm1635787
tt0449052	nm0048634	nm0048634
tt0449053	nm1337241	nm1337241
tt0449054	nm0885851	nm0885851,nm1869134
tt0449055	nm0894132	nm1330752,nm0894132
tt0449056	nm0026109,nm1599205	nm0026109
tt0449057	nm0831457	nm0430873,nm1079329
tt0449058	nm1536539	nm1536539
tt0449059	nm0206760,nm0267512	nm1578335
tt0449060	nm1838847	nm1701645,nm1871875,nm1856971,nm0838282
tt0449061	nm1862705	nm1862705
tt0449062	nm0150325	nm0150325
tt0449063	nm5518105,nm0168228	nm5518105,nm0168228,nm0000175
tt0449064	nm0218039	\N
tt0449065	nm1642917	\N
tt0449066	nm0192394,nm1624943	nm1624943,nm0192394
tt0449067	nm1837758	nm1837758
tt0449068	nm1862118	\N
tt0449069	nm0621469	nm0007186
tt0449070	nm1548034	nm1548034
tt0449072	nm1649893	nm1642491,nm1649893
tt0449073	nm1856739	nm2140306,nm1856739,nm0884022
tt0449074	nm1706378	nm2065935
tt0449075	nm0732306	\N
tt0449076	nm1644084	nm1644084
tt0449077	nm0935203	nm0184620,nm0104335,nm0274905
tt0449078	nm1637848	nm1629604,nm1637848
tt0449079	nm1772011	\N
tt0449080	nm0833735	nm6067575,nm0263906,nm0833735,nm0921596
tt0449081	nm1564651	nm1917229,nm0860791
tt0449082	nm0633394	nm1185468,nm1862762
tt0449083	\N	\N
tt0449084	nm0425163	nm1837762
tt0449085	nm0121553,nm1856706	nm0043916
tt0449086	nm0001707	nm0936537,nm0139627
tt0449087	nm0516793	nm0006486,nm0930865
tt0449088	nm0893659	nm0254645,nm0744429,nm0064181,nm0938684
tt0449089	nm0001756	nm0734900
tt0449090	nm0007179	\N
tt0449091	nm1449025	nm1863425,nm1449025
tt0449092	nm0509448	nm0472567,nm0509448
tt0449093	nm0738001	nm1839665
tt0449094	nm0287695	nm0450832,nm0938028,nm0397051,nm0612306,nm0659489,nm0772118,nm0063955,nm2964448
tt0449095	nm1110142	nm1110142
tt0449097	nm1185170	nm0192384,nm1185170,nm1216745,nm0000184
tt0449098	nm1680253	nm6404924,nm1680253,nm1864820,nm1867742
tt0449099	nm0210454	nm0004937,nm0004979,nm0002119,nm0001454,nm0005435,nm0001834,nm0005540,nm0915462,nm0005541,nm0915465
tt0449100	nm1618387	nm1618387,nm1763752
tt0449101	nm1182645	\N
tt0449102	\N	nm0770357
tt0449103	nm0668887	nm0095405
tt0449104	nm1701221	nm1701221
tt0449105	nm0769942	nm1863859
tt0449107	nm0918999	nm0095498,nm0928329
tt0449108	nm0125753	nm1088485,nm0566100
tt0449109	nm0784379	nm1918979,nm0471240,nm0934629
tt0449110	nm0918065	nm0918065,nm1457548
tt0449111	\N	nm1387502
tt0449112	nm1302821	\N
tt0449113	\N	nm0273000
tt0449115	nm1001794	nm1001794
tt0449116	nm0007179	nm0427150,nm0007179
tt0449117	nm0007179	nm0427150,nm0007179
tt0449119	nm1788059	\N
tt0449120	nm1856758	\N
tt0449121	nm0134682,nm0302266	\N
tt0449122	\N	nm0148859
tt0449123	\N	\N
tt0449124	\N	\N
tt0449125	nm0671546	\N
tt0449126	\N	\N
tt0449127	\N	\N
tt0449128	nm0244720	nm1418551
tt0449129	\N	\N
tt0449130	nm1771175	\N
tt0449131	\N	\N
tt0449132	\N	\N
tt0449133	\N	\N
tt0449134	nm1520612	\N
tt0449135	nm0351410	nm0222956,nm0351410
tt0449136	nm1699779	nm1857031
tt0449137	nm0408387,nm1863518,nm1868749	nm1729348,nm16169111,nm11903523
tt0449138	nm1729253	nm8550869,nm1729444
tt0449140	nm1760789	nm1868491
tt0449141	nm0554467	\N
tt0449142	\N	\N
tt0449143	\N	\N
tt0449144	nm0406654	nm0406654,nm0613939
tt0449145	nm0258888,nm1869074	nm1857031
tt0449146	nm0592636	\N
tt0449147	\N	\N
tt0449148	\N	\N
tt0449149	nm0015091,nm1089605	nm1729348,nm0876561
tt0449150	nm0017246,nm0110270,nm0305547,nm0739794,nm0944947,nm0622812,nm3290780,nm0749596,nm0893550,nm0284748,nm0148959,nm11189596,nm0692491,nm0021864,nm0087681,nm0231798,nm0273332,nm0284638,nm0303852,nm0549893,nm0631370,nm0681467,nm0898438,nm0716748,nm0056838	nm0883830,nm0305547,nm1959605,nm0284748,nm0868450,nm0893903,nm0024882,nm0040238,nm0040239,nm0430300,nm12346881,nm0749596,nm0890310,nm0944947,nm12905154,nm12297359,nm0073355,nm0121435,nm0133673,nm3989223,nm0740847,nm12899266,nm0273332,nm1126072,nm12896384,nm0406628,nm0513311,nm0580659,nm3290780,nm0735015,nm0748377,nm12417121,nm0876086,nm5616905,nm12895844,nm0024764
tt0449151	nm0592636	\N
tt0449152	nm0702002	nm0407068
tt0449153	nm0220720	nm1785732,nm0230932
tt0449154	nm1533201,nm1613185	nm10815555,nm1865354,nm0258881
tt0449155	nm1856814	\N
tt0449156	nm0716739	\N
tt0449157	nm1659341,nm1863600	nm1659341
tt0449158	nm0535051	\N
tt0449159	nm0031967	nm0031967
tt0449160	\N	\N
tt0449161	nm1637851	\N
tt0449162	nm1048541	nm1048541,nm1031282
tt0449163	nm2078709	nm0406528,nm1640002
tt0449164	nm0897295	nm1356227,nm0897295
tt0449165	nm0535051	\N
tt0449166	nm0258007	nm0289448
tt0449167	nm0429892	\N
tt0449168	nm1463851,nm1869352	nm1463851,nm1869352
tt0449169	nm0159015	nm0159015
tt0449170	nm0348193	\N
tt0449171	nm0159015	nm0159015
tt0449172	nm0159015	\N
tt0449173	nm0159015	nm0159015
tt0449174	nm0891771	nm0891771
tt0449175	nm0975198	\N
tt0449176	nm0511107	nm0722551
tt0449177	nm0160545	\N
tt0449178	nm1463531,nm0380222,nm1546356,nm0131031,nm1831967	\N
tt0449179	\N	\N
tt0449180	nm0622051	\N
tt0449181	nm0159015	nm0159015
tt0449182	nm0159015	nm0159015
tt0449183	nm0622051	\N
tt0449185	nm1182777	nm9469415
tt0449186	nm0523502	\N
tt0449188	nm1863934	nm1863934,nm2199134
tt0449189	nm0660967	nm0796503,nm1863402
tt0449190	nm0419327	\N
tt0449191	nm0159015	\N
tt0449192	nm0185473	nm0185473,nm0305054,nm0305030
tt0449193	nm0089537	\N
tt0449194	\N	\N
tt0449195	nm1646009	nm1144598
tt0449196	nm1866372	\N
tt0449197	nm1646009	\N
tt0449198	nm0816753	\N
tt0449199	nm0480445	\N
tt0449200	\N	\N
tt0449201	nm1474307,nm1423202	nm1474307,nm1423202
tt0449202	nm0159015	nm0159015
tt0449203	nm0159015	nm0159015
tt0449204	\N	\N
tt0449205	\N	\N
tt0449206	nm1646009	\N
tt0449207	nm0159015	nm0159015
tt0449208	nm1093070	\N
tt0449209	\N	\N
tt0449210	nm1646009	\N
tt0449211	nm0604037	nm0604037
tt0449212	nm1869569	nm1869569
tt0449213	nm0758285	nm0758285
tt0449214	nm0159015	nm0159015
tt0449215	nm0159015	nm0159015
tt0449216	nm0803047	nm0803047
tt0449217	nm0159015	nm0159015
tt0449218	nm0733792	nm0733792
tt0449219	nm0729479,nm0882714	nm0729479,nm0882714
tt0449220	nm1830643,nm1871405	nm1871405
tt0449221	nm1277085	nm0762779
tt0449222	nm1732994	\N
tt0449223	nm0439051	nm0439051
tt0449224	nm2095140	nm1746320,nm1646528
tt0449225	nm0695248	\N
tt0449226	nm0419327	\N
tt0449227	nm1350518	nm1350411,nm1350412
tt0449228	nm0201713	nm0201713,nm0080327,nm0333033,nm0415514,nm0802143
tt0449229	nm0550892	\N
tt0449230	\N	\N
tt0449231	nm0159015	nm0159015
tt0449232	nm0159015	nm0159015
tt0449233	nm0419327,nm0746008,nm1840863	nm0894523,nm2194289
tt0449234	nm1336077	nm1336077
tt0449235	nm1239566,nm0616438,nm1407534	nm1924019
tt0449236	nm0412666	nm0233486,nm1865203,nm0955072
tt0449237	nm0438592,nm1892686	\N
tt0449238	nm1838840	\N
tt0449239	nm1417107	nm1417107
tt0449240	nm1417107	\N
tt0449241	nm9959229,nm0702002	nm0654839
tt0449242	nm1407432	\N
tt0449243	\N	\N
tt0449244	nm1407432	\N
tt0449245	nm0592636,nm1417107	\N
tt0449246	nm1417107	\N
tt0449247	nm1870740,nm0190478,nm0487948,nm0537714,nm0664681	nm0972385,nm0190478,nm0190540,nm16880920,nm0969092,nm0332471,nm0505384,nm0537714,nm0591208,nm0664681,nm8155390,nm16880919
tt0449248	\N	\N
tt0449250	nm0303582	nm0303582,nm16880990,nm4689411
tt0449251	nm0091380	nm0458739,nm0091380,nm0374122
tt0449252	nm0159015	nm0617588,nm0159015
tt0449254	nm0414985	nm0779631,nm0414985,nm0516648
tt0449255	nm1407432	nm1407432
tt0449256	nm0303582	\N
tt0449257	nm1924580	nm0739574
tt0449258	nm0159015	nm0159015
tt0449259	nm0256586	nm0251374,nm1848000,nm0921795
tt0449260	nm1007800	nm1007800
tt0449261	nm0159015	\N
tt0449262	nm0159015	nm0159015
tt0449263	\N	\N
tt0449264	nm0061850	nm0273125
tt0449265	\N	\N
tt0449266	nm0818423	nm0105734,nm0251374,nm0427328
tt0449267	nm0680037	nm0680037
tt0449268	\N	\N
tt0449269	nm0159015	nm0159015
tt0449270	\N	\N
tt0449271	nm0919976	\N
tt0449272	\N	\N
tt0449273	nm1871459	nm1871459
tt0449274	nm0159015	nm0159015
tt0449275	nm1718474	nm1718474
tt0449276	nm1031282	nm1031282
tt0449277	nm0362065	\N
tt0449278	nm0159015	\N
tt0449279	nm0599028,nm1234154	nm0756015
tt0449280	\N	\N
tt0449281	\N	\N
tt0449282	\N	\N
tt0449283	\N	\N
tt0449284	\N	\N
tt0449285	\N	\N
tt0449286	\N	\N
tt0449287	\N	\N
tt0449288	\N	\N
tt0449289	\N	\N
tt0449290	\N	\N
tt0449291	nm1352166	\N
tt0449292	\N	\N
tt0449293	\N	\N
tt0449294	\N	\N
tt0449295	\N	\N
tt0449296	\N	\N
tt0449297	nm0439051	nm7512901
tt0449298	nm0439051	nm0439051
tt0449299	nm0159015	nm0159015
tt0449300	nm0159015	nm0159015
tt0449301	nm0655528	\N
tt0449302	nm1773892	\N
tt0449303	nm0398575	nm0418588,nm0398575,nm0336345
tt0449304	\N	\N
tt0449305	\N	\N
tt0449306	nm1840921,nm1066482	nm1840921,nm1066482,nm1179457
tt0449307	nm0159015	nm0159015
tt0449308	nm0159015	nm0159015
tt0449310	nm1863759	\N
tt0449311	nm0701984	\N
tt0449312	\N	\N
tt0449313	nm0816753	\N
tt0449314	nm0495042	\N
tt0449315	\N	\N
tt0449316	nm0728149	nm0728149
tt0449317	nm1031282	nm1031282
tt0449318	nm0162343	nm0162343,nm0055634
tt0449319	nm0766581	nm0137829
tt0449320	nm1189354,nm1871113	nm1189354,nm1871113,nm1140057
tt0449321	nm0854850	\N
tt0449322	\N	\N
tt0449323	\N	\N
tt0449324	nm0159015,nm0634629	\N
tt0449325	nm0159015	nm0159015
tt0449326	nm0884382	\N
tt0449327	\N	\N
tt0449328	nm1315036	\N
tt0449329	\N	\N
tt0449330	\N	\N
tt0449331	\N	\N
tt0449332	\N	\N
tt0449333	\N	\N
tt0449334	\N	\N
tt0449335	\N	\N
tt0449336	\N	\N
tt0449337	nm0884382	\N
tt0449338	\N	\N
tt0449339	nm0884382	\N
tt0449340	\N	\N
tt0449341	\N	\N
tt0449342	\N	\N
tt0449343	\N	\N
tt0449344	\N	\N
tt0449345	nm1838273	\N
tt0449346	nm0816753	\N
tt0449347	\N	\N
tt0449349	\N	\N
tt0449350	nm0101570	\N
tt0449351	nm0101570	\N
tt0449352	nm0101570	\N
tt0449353	nm0159015	nm0159015
tt0449354	nm0159015	nm0159015
tt0449355	nm1869981	nm1869981
tt0449356	nm0159015	nm0159015
tt0449357	nm0159015	\N
tt0449358	nm0785251	nm0133425,nm0305532,nm1865771
tt0449359	nm0160545	\N
tt0449360	nm0160545	\N
tt0449361	nm0160545	\N
tt0449362	nm0160545	\N
tt0449363	nm0160545	\N
tt0449364	nm0160545	\N
tt0449365	nm0160545	\N
tt0449366	nm0160545	\N
tt0449367	nm0160545	\N
tt0449368	nm0160545	\N
tt0449369	nm0160545	\N
tt0449370	nm0160545	\N
tt0449371	nm0160545	\N
tt0449372	\N	\N
tt0449373	nm1028038	nm1028038
tt0449374	nm1028038	nm1028038
tt0449375	nm0613284	nm0515695
tt0449376	nm0624320	nm0078750
tt0449377	nm1239566,nm0616438	nm1618276,nm1924019
tt0449378	nm0797382	\N
tt0449379	nm0159015	nm0159015
tt0449380	nm0159015	\N
tt0449381	nm0159015	nm0159015
tt0449382	nm1089053,nm1257331	nm1669648,nm1257331
tt0449383	nm1646009	\N
tt0449384	nm0348476	nm4253676
tt0449385	nm1856807	\N
tt0449386	nm0159015	nm0159015
tt0449387	nm1513011	nm1513011
tt0449388	nm1375239	nm1375239
tt0449389	nm0223522	nm1179457
tt0449390	nm1863322	nm1864340
tt0449391	nm1864403	nm1864403
tt0449392	nm1335917	nm1335917
tt0449393	nm0449230	nm1865821,nm0331533,nm0449230,nm0884296
tt0449394	nm1002651	\N
tt0449395	nm0383114	\N
tt0449396	nm0383114	\N
tt0449397	nm1870815	nm1870815,nm0626312,nm0668583,nm1871242
tt0449398	nm0159015	nm0159015
tt0449400	\N	\N
tt0449401	nm1860057	\N
tt0449402	nm1860057	\N
tt0449403	\N	\N
tt0449405	\N	\N
tt0449407	\N	\N
tt0449408	\N	\N
tt0449409	\N	\N
tt0449410	\N	\N
tt0449411	\N	\N
tt0449412	\N	\N
tt0449413	nm0617064	\N
tt0449414	nm0617064	\N
tt0449415	\N	\N
tt0449416	\N	\N
tt0449417	\N	\N
tt0449418	\N	\N
tt0449419	nm1597592	\N
tt0449420	\N	\N
tt0449421	\N	\N
tt0449422	\N	\N
tt0449423	nm1597592	\N
tt0449424	nm1174980	\N
tt0449425	nm1174980,nm1288027	\N
tt0449426	nm1884018,nm1174980	\N
tt0449427	\N	\N
tt0449428	nm0621023	\N
tt0449430	nm0327944	nm0327944,nm1867945
tt0449431	nm1871502,nm1868132,nm1871413	nm1871502,nm1868132,nm1871413
tt0449432	nm1637783	\N
tt0449433	nm0159015	nm0159015
tt0449434	nm0159015	nm0159015
tt0449435	nm0263582	\N
tt0449436	\N	\N
tt0449437	nm1407432	\N
tt0449438	nm0159015	nm0159015
tt0449439	nm0949220	\N
tt0449440	nm1136398	\N
tt0449441	nm1136398	\N
tt0449442	nm1136398	\N
tt0449443	nm1136398	\N
tt0449444	nm0161916	nm0161916
tt0449445	\N	\N
tt0449446	nm1007800	nm1868066,nm1007800
tt0449447	nm0436382	nm1300956
tt0449448	nm0271839	nm0271839
tt0449449	nm0159015	nm0159015
tt0449450	nm0348741,nm1371365	nm0251148,nm0348741,nm0693023
tt0449451	\N	nm2090649
tt0449452	nm0542652	nm0542652
tt0449453	nm1863589	nm1863589
tt0449454	nm1877971	nm1962356,nm1024583,nm0699046,nm1877971
tt0449455	\N	nm1802175
tt0449456	nm1683689	\N
tt0449457	nm2395118,nm1206693	nm2395118
tt0449458	\N	\N
tt0449459	nm1834275	nm1834275
tt0449460	nm1618915,nm1118148,nm1222928	nm0075586,nm1828041
tt0449461	nm0781733,nm1449006,nm0709697,nm2464358,nm0408154,nm2460990,nm1450656,nm0392517,nm0912783,nm1034862,nm1768154,nm1862121,nm0219696,nm0741997,nm1545391,nm5835239,nm0938367,nm0073817,nm2514185,nm0158591,nm1205823,nm1457157,nm0652549,nm1899678,nm2270163,nm1081337,nm2387782,nm2590382,nm2520789,nm1946954,nm1172690,nm2482148,nm4281789,nm1470984,nm0613784,nm0772871,nm2531169	nm1768154,nm0073817,nm1205823,nm0158591,nm3510954,nm1449006,nm0219696,nm2460990,nm1297555,nm1081337,nm1470984,nm0392517,nm0408154,nm0490394,nm1862121,nm2588462,nm6740750,nm1172690,nm1450656,nm0613784,nm0709697,nm0716963,nm2522036,nm0781733,nm2270163,nm2514185,nm1497006,nm2531169,nm1525486
tt0449462	nm0136160	nm0262186,nm0005085,nm0710784
tt0449463	nm1862576	nm1862576
tt0449464	\N	nm1470495
tt0449465	nm0232962	nm1269014
tt0449466	nm1642904	\N
tt0449467	nm0327944	nm0037247,nm0327944
tt0449468	nm0364261	nm0364261,nm0004521
tt0449469	nm1867002,nm1870718	\N
tt0449470	nm1837757	nm1837757
tt0449471	nm1870127,nm0254213	nm1870127,nm0254213
tt0449472	nm1836968	nm0303879
tt0449473	\N	nm1563070,nm1054967
tt0449474	nm0364261	\N
tt0449475	nm0364261,nm0004521	nm0364261,nm0004521
tt0449476	nm0529163,nm0122745	nm0030834,nm0122745,nm0529163,nm0558349
tt0449477	nm0007093	nm0007093
tt0449478	nm0583444	nm0917886
tt0449479	nm0364261,nm0004521	nm0364261,nm0004521
tt0449480	nm1747350,nm1750944	nm1747350,nm1750944
tt0449481	nm1603415	nm1603415
tt0449482	nm1485530	nm1909602
tt0449483	nm1838837	\N
tt0449484	nm0664515	nm0772118,nm0897358
tt0449486	nm0778338	nm0778338,nm0801953
tt0449487	nm0006554	nm0159892
tt0449488	nm0083761	nm0083761,nm0301041
tt0449489	nm0351686	\N
