nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm9307001	Bex Bradshaw	\N	\N	director,writer,editorial_department	tt9663700,tt2935510,tt13640430,tt21241766
nm9307010	Waltteri Laineenkare	\N	\N	director,producer,writer	tt13275622,tt7437812
nm9307016	Bill Rusch	\N	\N	director	tt7437818
nm9307033	Fergus Mulligan	\N	\N	actor,director,cinematographer	tt30765075,tt13599664,tt12269988,tt14680788
nm9307050	Mike Anderson	\N	\N	director,actor,writer	tt7437926
nm9307084	Konstantin Tokarev	\N	\N	writer	tt7424060
nm9307093	Nadezhda Levashova	\N	\N	writer	tt7424060
nm9307113	Pavel Brycz	\N	\N	writer	tt5736290,tt9334438
nm9307114	Michal Materna	1992	\N	assistant_director,director,writer	tt10742772,tt11422286,tt5612148,tt29417921
nm9307116	Sion Thomas	\N	\N	director,writer,assistant_director	tt22174788,tt22987882,tt9074950,tt9883996
nm9307167	Danny Socrates	\N	\N	actress,writer,editor	tt8448192,tt1566170
nm9307168	Vickie Anderson	\N	\N	producer,director,writer	tt10487110,tt13016876,tt10305842,tt13242334
nm9307169	Andrea Wakefield	1990	\N	actress,writer	tt8448192,tt10709768,tt15476130,tt1566170
nm9307171	Debbie Soni	\N	\N	actress,writer,director	tt8448192,tt1566170
nm9307173	Anthony Purnell	\N	\N	actor,writer,miscellaneous	tt10305842,tt8448192,tt10305786,tt21993886
nm9307182	Tams Lu	\N	\N	director,producer	tt7438418
nm9307199	Clay Kempf	\N	\N	director	tt7438530,tt7557454
nm9307200	Anahid Abad	\N	\N	assistant_director,director,writer	tt7438534,tt1371723,tt0196740
nm9307202	Vrej Kassouny	\N	\N	director,actor,writer	tt7726020,tt28473910,tt7438534,tt6543754
nm9307226	Kimberly Wall	\N	\N	writer,producer	tt6155544
nm9307255	Ward W Bond	\N	\N	executive,director,producer	tt32389647,tt34105590
nm9307265	Arturo Villacorto	\N	\N	director	tt7438816
nm9307267	Angel Lenise	\N	\N	producer,director	tt7246690,tt10101930,tt15285410,tt14963022
nm9307298	Karthik Shaamalan	\N	\N	writer,director,producer	tt34498576,tt26542144,tt7438916,tt11209784
nm9307304	V.G. Ravyn Manogaran	\N	\N	cinematographer,editor,producer	tt32507747,tt32496812,tt7438916
nm9307309	Kamah Scott	\N	\N	writer,producer,director	tt25155998,tt25402600,tt25009238,tt25933334
nm9307310	Robert Huck	\N	\N	director,producer,miscellaneous	tt0286815
nm9307330	Moe Morris	\N	\N	cinematographer,editor,producer	tt10944042,tt27032131,tt7571208,tt30275354
nm9307343	Jeff Pirie	\N	\N	director	tt7427416
nm9307357	Christiaan Vrey	\N	\N	actor,assistant_director,writer	tt7489380,tt7741690
nm9307414	Nejla Karatas	\N	\N	writer,producer	tt7439086
nm9307415	Tayfun Karatas	\N	\N	writer	tt7439086
nm9307420	Jitendra Borhade	\N	\N	camera_department,cinematographer,director	tt4434004,tt8108202,tt9877170,tt7477258
nm9307447	Michael Odom	\N	\N	director	tt7389380
nm9307453	V. Prouteau	\N	\N	writer	tt7439178,tt7961778
nm9307457	Maria Belafonte	\N	\N	director,writer,actress	tt34180396,tt35782805,tt28523628
nm9307466	Ethan Wong	\N	\N	director,writer,editor	tt7439192
nm9307509	Joey Hayward	\N	\N	director	tt7439346
nm9307519	Zaven Ghookasian	\N	\N	director,writer,producer	tt12834312,tt12834272,tt12834220,tt7439390
nm9307525	Parviz Navayi	\N	\N	writer	tt7439390
nm9307526	Ali Khodaei	\N	\N	actor,writer,assistant_director	tt7439390,tt12834220,tt34367421
nm9307535	Drew Shapiro	\N	\N	actress,director,art_department	tt8526234,tt7439406
nm9307563	Amir Shams	\N	\N	writer	tt7439470
nm9307569	Christine Boutros	\N	\N	writer	tt15186988
nm9307571	Alex Harrison	\N	\N	camera_department,director,cinematographer	tt6806448,tt1361336,tt6996842,tt7439508
nm9307577	Tim Bustin	\N	\N	actor,writer,assistant_director	tt7439508
nm9307584	Alonso Iñiguez	\N	\N	actor,director,writer	tt17321026,tt14639680,tt16589584,tt7157990
nm9307621	Seewai Hui	\N	\N	producer,actor,writer	tt29537740,tt7434630,tt10910930
nm9307628	Gabriela Gonçalves	\N	\N	director,actress,writer	tt13175558,tt7429058,tt13185736
nm9307640	Jahmeel Russell	\N	\N	writer,composer,music_department	tt14884060,tt14884080
nm9307648	Ilze Millere	\N	\N	director,writer,editor	tt11440380,tt9785158,tt9654318,tt8328082
nm9307649	Michael Dees	\N	\N	director	tt7439602
nm9307653	J Michael	\N	\N	producer,director,editor	tt12870362,tt8343494,tt12850086
nm9307656	Anna Leonard	1999	\N	actress,writer	tt14801004,tt9603082,tt26628858
nm9307707	Anson Babu	\N	\N	director	tt7439852
nm9307735	Mai-Thao	\N	\N	writer	tt7439878
nm9307736	Van Quang	\N	\N	writer	tt7439878
nm9307747	Drew Schafer	\N	\N	actor,writer	tt7439880
nm9307760	Gerhard Lechenauer	\N	\N	director	tt7439888
nm9307764	Nathanial lee Newsome	\N	\N	actor,writer,editor	tt7427482,tt9421278,tt7435286,tt9614096
nm9307766	Gianluca Morganti	\N	\N	producer,director,writer	tt8245462,tt12724188,tt7659884,tt15347610
nm9307774	Cora Cruz	\N	\N	actress,director,writer	tt11651994,tt7153830,tt28086594
nm9307778	Koos van Nuenen	\N	\N	writer	tt7439914
nm9307817	Hanne Boenisch	\N	\N	director,writer,assistant_director	tt7439940
nm9307818	Christa Punert	\N	\N	director,writer,editor	tt7439940
nm9307828	Jared Aura	\N	\N	director,writer,producer	tt7439966
nm9307876	Camila Vallejo	\N	\N	actress,writer,producer	tt17500494,tt17043826,tt10064124,tt21391132
nm9307877	Roméo Sahi	\N	\N	director,writer,producer	tt7439990
nm9307884	Tom De Liege	\N	\N	director,writer,art_department	tt33038027,tt7658574,tt10215616,tt7222656
nm9307897	Eli Terry	\N	\N	writer,actor	tt5989744,tt3327536
nm9307928	Itaka Sumithrin Powder	\N	\N	director	tt7440130
nm9307941	Yamaga	\N	\N	director	tt7440156
nm9307943	Hossein Shaeri	1985	\N	director,writer,producer	tt16838488,tt7440160,tt7461792,tt7461900
nm9307946	Diana Estévez	\N	\N	writer,script_department	tt7440162,tt10476464
nm9307947	Eric Treisy	\N	\N	director,art_department,producer	tt10476464,tt7440162
nm9307949	Omar Vásquez	\N	\N	camera_department,editor,sound_department	tt11053382,tt10195966,tt14164594,tt7440162
nm9307961	Cam Foote	\N	\N	actor,editor,camera_department	tt7761800,tt7334966,tt9202940,tt7380262
nm9307962	Lindsey Graham	\N	\N	art_department,miscellaneous,director	tt7440182,tt23622054,tt28628125,tt21106970
nm9307963	George K. Denison	\N	\N	writer,director,producer	tt33983868,tt33447904,tt9730800
nm9307964	Brian Lannin	\N	\N	director	tt7228130
nm9307970	Rob Alexander	\N	\N	director	tt7228130,tt8755712
nm9307979	Hannah Epperson	\N	\N	composer,director,writer	tt8078870,tt25702516,tt18376404,tt7440230
nm9307987	Allegra Pacheco	\N	\N	director,editor,writer	tt7444720,tt7440278
nm9307990	Fuck Brothers	\N	\N	director	tt1726055,tt7440282
nm9308012	Jason Concepcion	\N	\N	writer,actor	tt14584394
nm9308050	Christine Bakke	\N	\N	script_department,writer	tt21048074,tt6185118,tt6294580,tt3138102
nm9308061	Ida Sagmo Tvedte	\N	\N	director,writer,producer	tt11492320,tt14661676,tt8792746,tt29010529
nm9308169	Kirsten Caron	\N	\N	actor,writer	tt7440400
nm9308240	Jeanette Petrelli Koonings	\N	\N	director,casting_department,writer	tt13472852,tt27957338,tt29539868,tt30023128
nm9308313	Jeanne Hallacy	\N	\N	director	tt7440410
nm9308316	Ole Reinert Omvik	\N	\N	actor,director,miscellaneous	tt29684835,tt6185118,tt10994684
nm9308356	Alexander Cortez	\N	\N	writer,actor	tt11404046,tt7440450
nm9308409	Trevonne Haynes	\N	\N	director,actor,writer	tt7440534
nm9308425	Paul Spencer Alexander	\N	\N	director,actor,writer	tt9168386,tt7497476
nm9308432	Erwin Ordoñez	\N	\N	miscellaneous,director,producer	tt28265372,tt2805096,tt5117372,tt8102422
nm9308433	Jeremiah Foltz	\N	\N	writer	tt3773050
nm9308435	Tyler Gilbert	\N	\N	writer,actor,director	tt7440600,tt11666248,tt11666540,tt33306651
nm9308443	Pierre Fessard	\N	\N	director,writer,production_manager	tt11732906,tt7440610,tt11733452,tt11733206
nm9308449	Théo Lambros	\N	\N	cinematographer,editorial_department,editor	tt11732016,tt11732250,tt11732284,tt11734300
nm9308450	Emma Jouglet	\N	\N	actor,writer,camera_department	tt7440610,tt11732250,tt11732284,tt11734300
nm9308468	Hannes Schmid	\N	\N	director	tt2789618,tt8758184
nm9308478	Helena Borm	\N	\N	assistant_director,director,writer	tt9455536,tt7904172,tt10526266,tt14273908
nm9308484	Amelia Sigler	\N	\N	director	tt7440776
nm9308487	Ian Hall	\N	\N	writer	tt7440776
nm9308493	Chip Young	\N	\N	writer	tt1358878
nm9308498	Zach Hewett	\N	\N	cinematographer,writer,director	tt7440788,tt8408434,tt9612996,tt12651392
nm9308499	Tyler Ward	\N	\N	director,writer	tt7440788,tt8408434
nm9308506	Ashleigh Breanne Curry	1993	\N	actress,director,writer	tt15163082,tt12900552,tt7152616
nm9308514	Isaac J. St. Laurent	\N	\N	director,writer,editor	tt33043896,tt8511780,tt28843905,tt16271286
nm9308543	Mohosin Shaikh	1990	\N	editor,cinematographer,editorial_department	tt7440830,tt7933198,tt8084262,tt9045462
nm9308546	Janice Morrow	\N	\N	director,actress,writer	tt14529984
nm9308549	Lily Schmil	\N	\N	writer	tt4243352
nm9308561	Daquon Brunson	\N	\N	writer,producer,sound_department	tt7642502,tt20255338,tt7476672
nm9308575	Piroska Szemes	1926	1978	writer	tt7440888
nm9308580	Christopher Scott	\N	\N	actor,producer,director	tt7584758,tt7440900,tt10294422,tt7864444
nm9308601	Carlos Alberto León Cantón	\N	\N	writer	tt7440922
nm9308622	Rebecca Myshrall	\N	\N	camera_department,actress,assistant_director	tt8299768,tt30580362,tt7440946,tt9248110
nm9308633	Brendan Williams	\N	\N	actor,writer	tt12164750,tt7440946
nm9308646	Axel Janvier	\N	\N	director,actor,writer	tt7440952
nm9308705	Gaelle Farah	\N	\N	assistant_director,casting_director,director	tt8982770,tt7441020,tt7287486,tt7540390
nm9308722	Liam Bright	\N	\N	actor,writer	tt7441046
nm9308723	Nick Snyder	\N	\N	actor,writer	tt7441046,tt8027286
nm9308724	Alexis Case	\N	\N	actress,writer	tt7441046
nm9308740	Shane Kerksiek	\N	\N	director	tt7441082
nm9308795	Laura Lucic	\N	\N	director	tt7441170
nm9308808	Eoin P. Ward	\N	\N	actor,writer,location_management	tt30782418,tt32261998,tt31961919,tt27606682
nm9308812	Georgina Maltos-Mayer	\N	\N	director,writer,cinematographer	tt8680716,tt9183988,tt10278860,tt8259594
nm9308841	Andrew Martin	\N	\N	writer,script_department,director	tt9139066,tt7441222,tt6258314,tt12987338
nm9308842	Jenna Marsh	\N	\N	director,art_director	tt15462692,tt7427396
nm9308860	Mei Kelly	\N	\N	producer,director,editor	tt7441238
nm9308862	Kevin Caulfield	1991	\N	director,producer,actor	tt8080642,tt7441398,tt13580904,tt8809730
nm9308869	Liu Jiang	\N	\N	director,writer	tt7441260,tt32467533
nm9308889	Gina Householder	\N	\N	producer,writer	tt22774182,tt7441286
nm9308890	Lisette Sanchez	\N	\N	writer,producer	tt7441286
nm9308892	John Edwards	\N	\N	writer	tt7441288
nm9308899	Jen Mulvihill	\N	\N	writer,producer	tt14881652
nm9308901	Yang Yang	\N	\N	writer	tt7441314,tt18395564,tt27896185
nm9308908	Nipil Sharma	\N	\N	assistant_director,director,actor	tt13092698,tt27621210,tt14641542,tt7441328
nm9308913	Ronnie H.	\N	\N	director,cinematographer,editor	tt7440706
nm9308923	Patrick Rieth	\N	\N	director,actor,writer	tt7441358
nm9308936	Ryan Beaton	\N	\N	producer,director,actor	tt7597530,tt9809280,tt8080642,tt8884116
nm9308948	Giscard-Lemarque Johannes	\N	\N	camera_department,miscellaneous,director	tt10621720,tt7441558,tt8870032,tt22496010
nm9308953	Brandon McWhorter	\N	\N	actor,producer,editor	tt4537896,tt7441580
nm9308970	Melonese Batson	\N	\N	writer,producer	tt7441580
nm9308992	Tae-soo Kim	\N	\N	director	tt7441634
nm9309002	Gleb Milyan	\N	\N	director,editor,writer	tt29888306,tt35943542,tt7441638
nm9309025	Timothée Dupuy	\N	\N	director	tt7441648
nm9309042	Tom Produções	\N	\N	director,editor,producer	tt8613240,tt7441652
nm9309093	Sandy Martinez	\N	\N	director,writer,cinematographer	tt7441728
nm9309126	Blaze Stark	\N	\N	camera_department,writer,miscellaneous	tt7793526,tt7441760
nm9309184	Donna Stewart	\N	\N	director	tt7441782
nm9309190	Chris Tubb	\N	\N	director,writer	tt7441814
nm9309193	Derek van Dongen	\N	\N	writer	tt7263418
nm9309196	Thomas Geffrier	\N	\N	director	tt7441828
nm9309201	Delphine Chouraqui	\N	\N	writer	tt29607550,tt27470643,tt7124904,tt13378890
nm9309207	Chongjie Ma	\N	\N	director	tt7435544
nm9309222	Elina Kinos	\N	\N	director,writer,miscellaneous	tt14271504,tt21998230,tt11935340,tt7031470
nm9309263	Ben Cruise	\N	\N	writer	tt7441928
nm9309264	Annabelle Current	\N	\N	writer,miscellaneous	tt25782128,tt7442168,tt7441928,tt8418014
nm9309279	Rohit Rana	\N	\N	writer	tt30780502,tt7441944,tt8560810,tt27591615
nm9309282	Prashanta Bardhan	\N	\N	director,assistant_director,writer	tt14230434,tt5844326,tt7441944,tt14505662
nm9309295	Michael Haney	\N	\N	director,writer	tt7441950
nm9309301	John K. Eagle Jr.	\N	\N	director,writer	tt27667802,tt7441954,tt8223862
nm9309314	Lorenzo Ambrosino	\N	\N	director,writer,cinematographer	tt7844586,tt7378164,tt6136430
nm9309354	Ivan Stoetzel	\N	\N	director	tt7441980
nm9309359	Joel Slosar	\N	\N	writer	tt7441988,tt8417982,tt25012564
nm9309361	Diane Angella Sterba	\N	\N	writer	tt7441988
nm9309362	Shane Pickering	\N	\N	director,writer,assistant_director	tt7441990,tt10719408
nm9309416	Eduard Grigoras	\N	\N	director,actor,writer	tt7442016
nm9309421	Vivien Brauns	\N	\N	director,writer,editor	tt7442022
nm9309430	Chantal van Gastel	\N	\N	writer	tt13361814,tt7442044,tt10553438
nm9309441	Ettore Paternò	\N	\N	writer,producer	tt14497932,tt16729498
nm9309454	Rafal Waraczewski	\N	\N	director,writer,editor	tt34626041,tt31243253,tt31025085,tt7411828
nm9309459	Streetz	\N	\N	director,composer,editor	tt26670820,tt13701738,tt13699722
nm9309470	Niyantha Shekar	\N	\N	director,writer,editor	tt33576313,tt8714520,tt10927318,tt21081184
nm9309471	Sudeep Elamon	\N	\N	cinematographer,director,camera_department	tt11322920,tt7964230,tt13391710,tt7692434
nm9309477	William R. Serpe	\N	\N	writer	tt7442168
nm9309488	Ernesto Liebe	\N	\N	director	tt5174356
nm9309563	Mustafa Erdi Atilgan	1989	\N	actor,writer,assistant_director	tt7531380,tt15004576,tt8289986
nm9309567	Korhan Topcu	\N	\N	editor,producer,director	tt20225234,tt25382316,tt12463576,tt7531380
nm9309570	Hugo van der Loo	\N	\N	art_department,production_designer,art_director	tt11440374,tt9861214,tt35944967,tt9467386
nm9309576	Barbara Seuling	\N	\N	writer	tt7442308
nm9309577	Irma Joyce	\N	\N	writer	tt7442308
nm9309578	Rose Estes	\N	\N	writer	tt7442308
nm9309579	P.E. King	\N	\N	writer	tt7442308
nm9309632	Kaylee Meijer	\N	\N	editor,director,writer	tt16383690,tt9630374,tt8332686,tt8332694
nm9309633	Sybren Haandrikman	\N	\N	cinematographer,camera_department,producer	tt27258629,tt27056116,tt6876488,tt12809544
nm9309731	Ahsan Naeem	\N	\N	writer,director	tt11963672,tt10004372,tt18300680,tt7443122
nm9309735	Steven Song	\N	\N	writer,miscellaneous	tt0453463,tt0402934
nm9309737	Justin Paul Ramirez	\N	\N	camera_department,director,actor	tt8110596,tt5806506,tt10403926,tt7322594
nm9309766	Shahab Amini	\N	\N	director	tt7443326
nm9309770	Cara Casper	\N	\N	writer,director,camera_department	tt7443328,tt8056102
nm9309771	Megan Hearst	\N	\N	director,writer,editorial_department	tt7443328,tt11776882
nm9309772	Paris Fox	\N	\N	director,writer,camera_department	tt7443328
nm9309773	Natalie Andreen	\N	\N	producer,director,writer	tt7443328,tt13062772,tt9253004
nm9309775	Bernie Roddy	\N	\N	director	tt7443332
nm9309782	Fergus McLean	\N	\N	director,writer,actor	tt31945722,tt26360274,tt29122283,tt15545778
nm9309795	Rafael Jimenez	\N	\N	director,animation_department	tt16078070,tt6287174
nm9309812	Jean-Pierre Dupuy	\N	\N	director,writer	tt7443540
nm9309831	Mary Erickson	\N	\N	director,writer,producer	tt10553984
nm9309841	Rob Bryant	\N	\N	writer	tt6263066
nm9309842	Craig Fisher	\N	\N	director,writer,assistant_director	tt11681398,tt9589720,tt9595886,tt8427852
nm9309895	Michael Chaput	\N	\N	writer,director,producer	tt10015768,tt7443734,tt13229022
nm9309916	Anouk Tuijnman	\N	\N	director,writer,producer	tt7443948
nm9309917	Tarkan Koroglu	\N	\N	actor,writer	tt7263154,tt7443948
nm9309920	Big Kitty Xue	\N	\N	director,miscellaneous	tt7443960,tt16375964
nm9309941	Kelly Klingenberg	\N	\N	production_manager,assistant_director,script_department	tt22805962,tt29943172,tt7444168,tt12748300
nm9309942	Ruben Baghus	\N	\N	writer,producer	tt7444168
nm9309947	Leif Rokesh	\N	\N	director,producer	tt5223878
nm9309955	Bethan Leyshon	\N	\N	actress,director,writer	tt14699314,tt13921970,tt13921300,tt8092488
nm9309980	Osian Andrew	\N	\N	actor,director,writer	tt8418368,tt7638094,tt6263066
nm9309986	Pamela Callow	\N	\N	writer	tt12063852,tt13293574
nm9310018	Joanne Kroon	\N	\N	writer,production_manager	tt13025100,tt17374654,tt7444226
nm9310030	Ekene Stronghold	\N	\N	writer	tt7444238,tt10437170,tt33090925
nm9310049	Federico Fragasso	\N	\N	writer	tt7444250
nm9310066	Gersica Souza	\N	\N	writer	tt7444260
nm9310093	Rafael Méndez García	\N	\N	director	tt7444280,tt7444680
nm9310101	Minenhle Jones	\N	\N	producer,writer	tt7444318
nm9310121	Kosta Jokic	1996	\N	editorial_department,director,editor	tt16304446,tt0887261,tt10554232,tt11040844
nm9310123	Lev Ettinger	\N	\N	art_department,actor,editor	tt19843678,tt11322614,tt7334966,tt16226328
nm9310135	Scott Montgomery	\N	\N	director,cinematographer	tt7444342
nm9310136	Pm Romero	\N	\N	director	tt7444342
nm9310138	Omar Nabil	\N	\N	director,special_effects,producer	tt7444352,tt5460100
nm9310166	Deven White-Revere	\N	\N	writer,assistant_director,director	tt7389802,tt28357957,tt10111002,tt25049222
nm9310167	Terrance Liggins	\N	\N	writer	tt7389802
nm9310168	Chandrashekar Sharma	\N	\N	director,writer,assistant_director	tt7444438,tt1369465,tt1404629
nm9310175	Austin Canary	\N	\N	director	tt5532152
nm9310176	Hilary Koo	\N	\N	director	tt5532152
nm9310177	Seon-jae Park	\N	\N	director	tt7444462
nm9310212	Emily Eslami	\N	\N	writer,miscellaneous,producer	tt8690918,tt15487922,tt12580110,tt3006802
nm9310240	Alan Schvarsberg	\N	\N	cinematographer,director,writer	tt14805986,tt12880790,tt7665476,tt7444574
nm9310248	Siraya Saicheua	\N	\N	writer,director,actress	tt18357588,tt7444618,tt29573345
nm9310250	Alie Mac	\N	\N	director,actress,writer	tt7444634,tt14180776
nm9310289	Ricardo Muñoz Senior	1989	\N	actor,writer,producer	tt5472884,tt2777882,tt32642422,tt21736218
nm9310311	Sabrina Wong	\N	\N	producer,sound_department,director	tt1937171
nm9310332	Alastor Vael	\N	\N	actor,director,writer	tt4669788,tt7548928,tt13949030,tt17544604
nm9310354	Alfred Clethen	\N	\N	writer	tt0118370
nm9310370	Joseph David Bowes	\N	\N	editorial_department,producer,director	tt13628400,tt7444730,tt28182736,tt1524515
nm9310398	Scott Palasik	\N	\N	writer	tt7444748
nm9310399	Dennis Fulgoni	\N	\N	writer	tt7444748
nm9310406	Paul Maranto	\N	\N	producer,director,actor	tt10712976,tt7444756,tt22436608
nm9310410	Bolivar Coronado	\N	\N	actor,director,producer	tt7444760,tt7671046
nm9310416	Paul Steinberg	\N	\N	director,producer	tt7444768
nm9310435	Jo Castou	\N	\N	writer	tt4938574
nm9310440	Marcin Borchardt	\N	\N	miscellaneous,director,writer	tt7444808,tt10377168,tt10784384,tt10290774
nm9310441	Magdalena Grzebalkowska	\N	\N	writer	tt7444808
nm9310453	Tran Huynh	\N	\N	director,writer,art_department	tt7444826
nm9310461	Linh Tran	\N	\N	writer,camera_department,editorial_department	tt9291522,tt10443096,tt7444826,tt8191764
nm9310464	Awadh Alhamzani	\N	\N	director	tt7444830
nm9310470	Gisella Aboumrad	\N	\N	director	tt7444842
nm9310474	Leonardo Accattoli	\N	\N	writer,producer,assistant_director	tt7444892,tt7444846,tt7972652,tt18289504
nm9310481	Kevin Jacobsen	\N	\N	director	tt7444856
nm9310487	Mohammad Ali Nasef	\N	\N	writer	tt0286839,tt0342043
nm9310509	Franklin Wright	\N	\N	producer,actor,writer	tt6244412,tt12838756,tt2243363
nm9310510	Gracinda das Kunais	\N	\N	director,actress,writer	tt7444930
nm9310521	Claire Soister	\N	\N	director,writer,assistant_director	tt18765870,tt7252510
nm9310566	Nagi George	\N	\N	writer	tt7444992
nm9310568	Patrick Higgins	\N	\N	editor,writer,producer	tt7444994
nm9310569	Victor Souza	\N	\N	director,writer,producer	tt7444996
nm9310578	Mawusi Tulani	\N	\N	actress,writer,soundtrack	tt8845322,tt35487911,tt30259248,tt32119268
nm9310601	Werner Coetzee	\N	\N	director,writer,cinematographer	tt7445028,tt7454664
nm9310621	Deepak Chhabria	\N	\N	director,writer,editor	tt13906886
nm9310632	Stephan Swaby	\N	\N	writer,editorial_department,script_department	tt21418076,tt21417944,tt12716012
nm9310642	Dinazar Urbina Mata	\N	\N	director,writer,art_director	tt11284264,tt34751250,tt7445156,tt28681319
nm9310643	David Diomedes Heras	\N	\N	animation_department,art_department,director	tt7445158,tt8921204,tt14577698,tt14556024
nm9310646	Geoffrey Rowe	\N	\N	camera_department,miscellaneous,writer	tt9534850,tt20101770,tt15286140,tt7853892
nm9310651	Yuji Kodato	\N	\N	director	tt13357126,tt7445188
nm9310652	Jacob Hodgson	\N	\N	actor,producer,writer	tt7661250,tt9357404,tt12345596,tt9247876
nm9310660	Ana Diaz	\N	\N	director,cinematographer,camera_department	tt7445236
nm9310668	Marfisia Bel	\N	\N	director,writer,assistant_director	tt9584512,tt8364508,tt14104802
nm9310673	Alex Harron	\N	\N	producer,director	tt7445304,tt8669320,tt12013102
nm9310705	Chris Collins	\N	\N	writer,editor	tt7445426
nm9310735	João Rabello	\N	\N	editor,director,writer	tt7445492,tt13272748,tt12034896
nm9310736	Leonne Castro	\N	\N	writer	tt7445492
nm9310774	Sherri Jefferson	\N	\N	producer,writer	tt7446220,tt7503704,tt7446136,tt7446176
nm9310815	Hua Shu	\N	\N	director	tt7445664
nm9310822	Mingliang Li	\N	\N	actor,writer	tt7599904,tt7445664
nm9310826	Qiang Li	\N	\N	director,actor	tt7513034,tt7445664
nm9310831	Xin Li	\N	\N	actress,writer,special_effects	tt7445664,tt7496256,tt7636058
nm9310869	Justin Lufair Brown	\N	\N	location_management,assistant_director,producer	tt6019370,tt4118584,tt5540054,tt8907654
nm9310874	Nathan Kostechko	\N	\N	actor,writer,producer	tt7445688,tt15084892
nm9310877	Kazumi Mikami	\N	\N	director	tt0972823
nm9310878	Jin Happobi	\N	\N	art_department,writer	tt19411960,tt0972823,tt14814704,tt14902330
nm9310885	Jon Owens	\N	\N	writer	tt7445704
nm9310897	Christian P. Westergard	\N	\N	director,actor,writer	tt7445748
nm9310898	Ronald Vaughan Vaughan	\N	\N	writer	tt7445752
nm9310908	Michael Knight	\N	\N	producer,actor,writer	tt7380262,tt14687798,tt14691044
nm9310915	Parisa Sungsunanun	\N	\N	writer,director,producer	tt7445790
nm9310918	Gloria Pancrazi	\N	\N	producer,director	tt15450268,tt31456546
nm9310921	Michael Hoang	\N	\N	director,writer,assistant_director	tt7530844,tt7445814,tt8531532
nm9310923	Omar Awany	1994	\N	actor,director,writer	tt7445820,tt8544006,tt7458942,tt4588194
nm9310925	Asaad Sindian	\N	\N	actor,editor,writer	tt7458942,tt7445820,tt8544006,tt7462000
nm9310926	Alkasem ahmed	\N	\N	actor,producer,director	tt7458942,tt8544090,tt7445820,tt8544006
nm9310929	Sweet Baby Kita	\N	\N	actress,writer,producer	tt21289770,tt21104388,tt27838718
nm9310979	Alex Milios	\N	\N	producer,director,editor	tt20851232,tt28154514,tt13760064,tt26898754
nm9310984	Serouj Boxawglanian	\N	\N	writer	tt7446032
nm9310987	Dmitry Suhushin	\N	\N	director,actor,camera_department	tt7446034
nm9310989	Inyeong Cho	\N	\N	director	tt7446036
nm9311001	Vince Dixon	\N	\N	producer,director,writer	tt19042654,tt14362674,tt33144721,tt19178966
nm9311091	Amirreza Rezaei	\N	\N	director	tt7446150
nm9311095	Hillia Aho	\N	\N	director,writer,camera_department	tt33397578,tt7446156,tt27609772,tt7446158
nm9311100	Mehmet Akif Yildiz	1995	\N	writer,director,actor	tt10598246,tt7446162,tt12687564,tt12687540
nm9311109	Marcelo Menezes	\N	\N	actor,writer	tt14647788,tt7216954,tt22008452,tt5822138
nm9311135	Stéphane Chibikh	\N	\N	producer,writer,director	tt7667888,tt7448998,tt0798901,tt7669144
nm9311155	April Patterson	\N	\N	actress,producer,stunts	tt11006642,tt13236336,tt13233640
nm9311165	Duwayne Sterling	\N	\N	cinematographer,camera_department,director	tt7446306,tt11973300,tt36068249,tt14444960
nm9311178	Kayleigh Stanley	\N	\N	editor,editorial_department,director	tt9909006,tt7909694,tt6149944,tt30216240
nm9311188	Denise Largaespada	1998	\N	actress,writer,make_up_department	tt7446320,tt8867954
nm9311201	Steve D'Souza	\N	\N	director	tt7446334
nm9311204	Mariam Girgis	\N	\N	miscellaneous,actress,writer	tt1500910,tt8509922,tt10684374,tt11198240
nm9311210	Kunio Wakabayashi	\N	\N	director,assistant_director	tt4869896,tt5905350,tt7283052
nm9311215	Christopher James Bateman	\N	\N	actor,writer,cinematographer	tt7446348
nm9311234	Lucal Wesker	1996	\N	writer,stunts,director	tt10930344,tt11034314,tt3469052,tt7521778
nm9311235	Yasha Bronstein	\N	\N	writer,producer	tt7446364
nm9311236	Stephen Pohl	\N	\N	writer	tt7446364
nm9311241	Gracie Berger-Poll	\N	\N	actress,director,writer	tt10261290,tt11512630,tt5730102,tt9758690
nm9311242	William Keddell	\N	\N	director,writer,editor	tt7446374,tt13357324
nm9311266	Prakriti Kargeti	\N	\N	writer	tt8502324,tt7446406
nm9311298	Devin Davis	\N	\N	writer	tt7446510
nm9311308	Richard Weston	\N	\N	animation_department,director,producer	tt3869122,tt31868196,tt0309141,tt14676680
nm9311326	Indika Rathnayake	\N	\N	actor,writer	tt7446528,tt9805350,tt9740198
nm9311328	Núria Fonollà	\N	\N	director	tt27757631,tt9784526,tt2078446,tt6512172
nm9311346	Jon Paul	\N	\N	actor,stunts,producer	tt21195478,tt3810638,tt11056322,tt20993308
nm9311463	Shashikant Singh	\N	\N	director,writer,producer	tt9572650,tt7446726,tt9569244
nm9311487	Alex Paniagua	\N	\N	director,writer,casting_director	tt7446808
nm9311497	Lucas Parachú	\N	\N	director,writer,camera_department	tt7446830
nm9311501	Saniboey Mohd Ismail	\N	\N	producer,writer	tt28509174,tt11532230,tt15503216,tt28820976
nm9311505	Tamara Benítez	\N	\N	director,production_manager	tt2221755,tt34738028
