tconst	directors	writers
tt10294482	\N	\N
tt10294484	nm9147135	\N
tt10294488	\N	\N
tt1029449	nm0228134	nm0228269,nm1096316,nm1113280,nm1331228,nm0813280
tt10294490	\N	\N
tt10294492	nm10656325	nm10656325
tt10294494	\N	nm1645231
tt10294496	nm10394366	\N
tt10294498	\N	nm1645231
tt1029450	\N	\N
tt10294500	nm10674917	\N
tt10294502	nm10677860,nm10674921	nm10674921
tt10294504	nm9129825	nm0108337,nm0108338,nm0920833
tt10294506	\N	nm1645231
tt10294508	\N	\N
tt1029451	\N	nm2562485,nm2557066,nm1101441,nm1366561,nm2563622,nm1925373,nm2560875,nm2561409,nm2559374,nm2565141
tt10294510	nm6933045	\N
tt10294514	\N	nm1645231
tt10294516	\N	\N
tt10294518	\N	nm10146470,nm3734080
tt1029452	\N	\N
tt10294520	\N	nm4722826,nm6043704,nm8288692,nm3256249,nm1219219,nm2013714,nm2554943
tt10294522	\N	nm1645231
tt10294524	\N	\N
tt10294526	nm7810709	\N
tt1029453	nm0649875	nm0649875
tt10294530	\N	nm1645231
tt10294532	nm7008435	nm10570783,nm7008435
tt10294534	nm7913128	nm7913128,nm9383328
tt10294536	nm9129825	nm0108337,nm0108338,nm5599661
tt10294538	\N	nm1645231
tt1029454	\N	\N
tt10294542	\N	\N
tt10294544	nm1615948,nm4628079,nm13655189,nm10213340,nm8586730,nm1683063	nm1615948,nm4628079,nm13655189,nm10213340,nm7423612,nm8586730
tt10294546	nm10602554	nm10602553,nm9680338
tt10294548	\N	nm1645231
tt1029455	\N	nm0190840,nm2276706,nm0429557,nm2769564,nm0953360
tt10294550	nm9129825	nm0108337,nm0108338,nm10617634
tt10294552	\N	\N
tt10294554	nm9532097	nm9532097,nm3066756
tt10294556	\N	\N
tt10294558	nm10676439	nm9946339,nm1129225,nm10679264,nm4553561,nm3650735,nm10706739
tt1029456	\N	nm1064673,nm0190840,nm0429557,nm2769564,nm0953360
tt10294560	nm0514905	nm8458426
tt10294562	\N	\N
tt10294564	\N	\N
tt10294566	nm7325722	nm9986136,nm4586373,nm2418072,nm4553561,nm2823698,nm1482502,nm2817444,nm10706739
tt10294568	\N	nm1645231
tt1029457	\N	nm3602529,nm0190840,nm0429557,nm1064551,nm2769564,nm0845131,nm0953360
tt10294570	nm7325722	nm6733038,nm4699386,nm10677670,nm15658982,nm4662751,nm4662225
tt10294572	nm0695621	nm9986136,nm0321102,nm3201352,nm3555215
tt10294578	nm0695621	\N
tt1029458	\N	nm3602529,nm0190840,nm0429557,nm1064551,nm2769564,nm0953360
tt10294580	nm7627834	nm7627834
tt10294582	\N	nm1645231
tt10294584	\N	\N
tt10294586	nm10674967	\N
tt10294588	\N	nm1645231
tt1029459	\N	nm3602529,nm0190840,nm0429557,nm1065976,nm2769564,nm0953360
tt10294590	nm10674967	\N
tt10294592	\N	\N
tt10294594	\N	\N
tt10294596	\N	nm1645231
tt1029460	\N	nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294600	nm10674967	\N
tt10294604	nm10659286	\N
tt10294606	nm2606340	nm2606340
tt1029461	\N	nm3602529,nm0190840,nm2276706,nm0429557,nm2769564,nm0953360
tt10294610	nm7627834	nm7627834
tt10294612	nm0432588	nm0259632,nm12390981,nm15599218,nm0958397
tt10294614	nm2854005	\N
tt10294616	nm8237313	nm8237313
tt10294618	\N	\N
tt1029462	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10294620	nm3695865	nm10540485,nm10336870,nm10540487,nm10540488,nm10674987,nm3695865,nm10674988
tt10294622	\N	\N
tt10294624	\N	\N
tt10294626	\N	\N
tt10294628	\N	\N
tt1029463	\N	nm0190840,nm0429557,nm1064551,nm2769564,nm0953360
tt10294630	\N	\N
tt10294632	nm4594879	nm4594879
tt10294634	nm0003826	nm0003826,nm0811525
tt10294636	\N	\N
tt10294638	\N	\N
tt1029464	\N	nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294640	nm10674967	\N
tt10294642	\N	\N
tt10294644	nm10489714	nm10489715,nm10489714
tt10294646	\N	\N
tt10294648	\N	\N
tt1029465	\N	nm0190840,nm0429557,nm1064551,nm2769564,nm0953360
tt10294650	\N	\N
tt10294652	\N	\N
tt10294654	\N	\N
tt10294656	\N	\N
tt10294658	nm7856827	nm8306250
tt1029466	\N	nm1064673,nm3602529,nm0190840,nm0429557,nm2769564,nm0845131,nm0953360
tt10294660	nm10489714	nm10489714
tt10294662	\N	\N
tt10294664	\N	\N
tt10294666	\N	\N
tt10294668	nm6209557	nm6209557
tt1029467	nm0844679	nm1220524,nm0190840,nm1829799,nm6812715,nm0429557,nm2379370,nm2689295,nm1680409,nm2769564,nm1843342,nm0953360
tt10294670	nm10564399	nm10564399
tt10294672	nm10675038,nm7583616	nm7583616
tt10294674	\N	\N
tt10294676	nm0337773	nm1104131,nm2783772,nm7165944
tt10294678	nm6884038	nm10628672
tt1029468	\N	nm3602529,nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294680	\N	\N
tt10294682	\N	\N
tt10294684	\N	\N
tt10294686	\N	\N
tt10294688	\N	\N
tt1029469	\N	nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294690	\N	\N
tt10294692	\N	\N
tt10294694	\N	\N
tt10294696	\N	\N
tt10294698	\N	\N
tt1029470	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10294700	nm4440179	nm4440179
tt10294702	\N	\N
tt10294704	\N	\N
tt10294706	\N	\N
tt10294708	nm4165432	\N
tt1029471	\N	nm3602529,nm0190840,nm0429557,nm2769564,nm0953360
tt10294710	nm2501560,nm6272621	nm2501560,nm6272621
tt10294712	nm10675072,nm5738756	nm10675072,nm5738756
tt10294714	nm1042767	nm1042767
tt10294716	nm0400655,nm1575073	nm0028621,nm3768054
tt10294718	\N	\N
tt1029472	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10294720	nm8074725	nm8074725,nm5551286
tt1029473	\N	nm3602529,nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294730	nm7036361	nm7036361
tt10294732	nm0213649,nm4615174,nm0938642,nm1094885	nm3608466,nm0362652,nm0395662,nm1868820
tt10294734	\N	\N
tt10294736	\N	\N
tt1029474	nm0868443	nm3602529,nm0190840,nm0429557,nm2769564,nm0953360
tt10294740	\N	\N
tt10294742	nm0220309	nm5983215,nm7104445,nm1273023,nm5324296,nm0958397
tt10294744	nm1328234	nm7743728
tt10294746	nm10374334	nm10405823,nm10374334
tt1029475	\N	nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294750	nm2854005	nm0259632,nm3117287,nm15266418,nm3258965,nm1273023
tt10294752	nm10680786	\N
tt10294754	nm3006224	nm3005544
tt10294756	\N	\N
tt10294758	\N	\N
tt1029476	\N	nm3602529,nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294760	\N	\N
tt10294762	\N	\N
tt10294764	\N	nm7271466
tt10294766	\N	\N
tt10294768	\N	\N
tt1029477	nm0868443	nm3602529,nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294772	\N	\N
tt10294774	nm3808107	\N
tt10294776	\N	\N
tt10294778	\N	\N
tt1029478	nm0868443	nm3602529,nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294782	\N	\N
tt10294784	\N	\N
tt10294788	\N	\N
tt1029479	\N	nm0190840,nm2276706,nm0429557,nm2769564,nm0953360
tt10294790	\N	\N
tt10294792	\N	\N
tt10294794	\N	\N
tt10294796	\N	\N
tt10294798	\N	\N
tt1029480	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10294800	\N	\N
tt10294802	\N	\N
tt10294804	\N	\N
tt10294806	\N	\N
tt10294808	\N	\N
tt1029481	\N	nm3602529,nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294810	nm10675156	nm10675155
tt10294812	\N	nm1317785,nm0524807,nm1588640
tt10294814	\N	\N
tt10294816	\N	\N
tt1029482	\N	nm0190840,nm1065282,nm0429557,nm2769564,nm0953360
tt10294820	\N	\N
tt10294822	\N	\N
tt10294824	\N	\N
tt10294826	\N	\N
tt10294828	nm9101262,nm10154345,nm7963001	nm9101262,nm10154345
tt1029483	nm0429557	nm1064673,nm0190840,nm0429557,nm2769564,nm0953360
tt10294830	\N	\N
tt10294832	\N	\N
tt10294836	\N	\N
tt10294838	\N	\N
tt1029484	\N	nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294840	\N	\N
tt10294842	\N	\N
tt10294844	\N	\N
tt10294846	nm10554745	\N
tt10294848	\N	\N
tt1029485	\N	nm1064673,nm0190840,nm0429557,nm2769564,nm0953360
tt10294852	\N	\N
tt10294854	\N	\N
tt10294856	\N	\N
tt10294858	nm1907554	nm1907554,nm0315916,nm4857370
tt1029486	\N	nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294860	\N	\N
tt10294862	\N	\N
tt10294864	\N	\N
tt10294868	nm2286586	\N
tt1029487	\N	nm3602529,nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294870	\N	\N
tt10294876	\N	\N
tt10294878	nm9174416	nm9174416
tt1029488	\N	nm0190840,nm2276706,nm0429557,nm2769564,nm0953360
tt10294882	\N	\N
tt10294884	\N	\N
tt10294886	nm0100238	\N
tt10294888	\N	\N
tt1029489	nm0868443	nm3602529,nm0190840,nm2276706,nm0429557,nm2769564,nm0953360
tt10294892	nm10561332	nm10561400,nm10561332,nm10561756
tt10294894	\N	\N
tt10294896	\N	\N
tt10294898	\N	\N
tt1029490	nm0844679	nm1220524,nm0190840,nm1829799,nm6812715,nm0429557,nm2379370,nm2689295,nm2769564,nm1068221,nm1843342,nm0953360
tt10294900	nm2286586	\N
tt10294904	nm10394452	nm10677646,nm1720783,nm10695210,nm10729408,nm10706739
tt10294906	nm10675212	\N
tt10294908	nm10561332	nm10561411
tt1029491	\N	nm0190840,nm0998774,nm0429557,nm2769564,nm0953360
tt10294910	nm1164073	nm3248471
tt10294912	nm10673157	\N
tt10294914	nm10675217	nm10660403
tt10294916	\N	\N
tt10294918	\N	\N
tt1029492	nm0844679	nm1220524,nm0190840,nm1829799,nm6812715,nm0429557,nm2379370,nm2689295,nm0595295,nm2769564,nm1843342,nm0953360
tt10294924	nm1410521	nm1410521
tt10294928	nm10675222	nm10675223,nm10675222,nm6613503,nm10675224
tt1029493	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10294932	\N	\N
tt10294936	nm10561332	nm10561332
tt10294938	nm2502242	nm2502242
tt1029494	\N	nm3602529,nm0190840,nm0429557,nm2769564,nm0953360
tt10294940	nm9788187	nm9065005
tt10294942	nm2558443	nm2558443
tt10294944	nm4184792	nm4184792
tt10294946	nm7207144	nm5607670,nm2941131
tt1029495	\N	nm3602529,nm0190840,nm2276706,nm0429557,nm2769564,nm0845131,nm0953360
tt10294950	nm7207144	nm5607670,nm2941131
tt10294952	nm7207144	nm5607670,nm2941131
tt10294954	nm7207144	nm5607670,nm2941131
tt10294956	nm7207144	nm5607670,nm2941131
tt10294958	nm7207144	nm5607670,nm2941131
tt1029496	\N	nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294960	nm7207144	nm5607670,nm2941131
tt10294962	nm7207144	nm5607670,nm2941131
tt10294964	nm7207144	nm5607670,nm2941131
tt10294966	nm9788187	nm9077885,nm9788187,nm9837091
tt10294968	nm7207144	nm5607670,nm2941131
tt1029497	\N	nm1064673,nm0190840,nm0429557,nm2769564,nm0953360
tt10294970	nm7207144	nm5607670,nm2941131
tt10294972	nm7207144	nm5607670,nm2941131
tt10294974	nm7207144	nm5607670,nm2941131
tt10294976	nm7207144,nm12753286	nm5607670,nm2941131
tt10294978	nm7207144,nm12753286	nm5607670,nm2941131
tt1029498	nm0868443	nm3602529,nm0190840,nm0429557,nm1064551,nm2769564,nm0953360
tt10294980	nm7207144,nm12753286	nm5607670,nm2941131
tt10294982	nm7207144,nm12753286	nm5607670,nm2941131
tt10294984	nm7207144,nm12753286	nm5607670,nm2941131
tt10294986	nm7207144,nm12753286	nm5607670,nm2941131
tt10294988	nm7207144,nm12753286	nm5607670,nm2941131
tt1029499	\N	nm0190840,nm0429557,nm2769564,nm1068221,nm0953360
tt10294990	nm7207144,nm12753286	nm5607670,nm2941131
tt10294992	nm7207144,nm12753286	nm5607670,nm2941131
tt10294994	nm7207144,nm12753286	nm5607670,nm2941131
tt10294996	\N	\N
tt10294998	nm7207144,nm12753286	nm5607670,nm2941131
tt1029500	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10295000	nm7207144,nm12753286	nm5607670,nm2941131
tt10295002	nm6132745	nm6132745
tt10295004	nm7207144,nm12753286	nm5607670,nm2941131
tt10295008	nm7207144,nm12753286	nm5607670,nm2941131
tt1029501	\N	nm0190840,nm0429557,nm2769564,nm0953360
tt10295010	\N	\N
tt10295012	nm7207144,nm12753286	nm5607670,nm2941131
tt10295014	nm7207144,nm12753286	nm5607670,nm2941131
tt10295016	nm2558443	\N
tt10295018	nm7207144,nm12753286	nm5607670,nm2941131
tt1029502	\N	nm0633202
tt10295020	nm7207144,nm12753286	nm5607670,nm2941131
tt10295022	nm7207144,nm12753286	nm5607670,nm2941131
tt10295024	nm7207144,nm12753286	nm5607670,nm2941131
tt10295026	nm7207144,nm12753286	nm5607670,nm2941131
tt10295028	nm7207144,nm12753286	nm5607670,nm2941131
tt1029503	\N	nm0633202
tt10295030	nm7207144,nm12753286	nm5607670,nm2941131
tt10295032	nm7207144,nm12753286	nm5607670,nm2941131
tt10295034	nm7207144,nm12753286	nm5607670,nm2941131
tt10295036	nm7207144,nm12753286	nm5607670,nm2941131
tt10295038	nm4253739	nm4253739
tt1029504	\N	nm0633202
tt10295040	nm7207144,nm12753286	nm5607670,nm2941131
tt10295042	nm7207144,nm12753286	nm5607670,nm2941131
tt10295044	nm10675365	nm7280614
tt10295046	nm7207144,nm12753286	nm5607670,nm2941131
tt10295048	\N	\N
tt1029505	\N	nm0633202
tt10295050	nm3190279,nm10675375	nm5594479,nm10675376
tt10295052	nm4568938	nm4568938
tt10295054	nm0994368	nm1058356,nm2151648,nm0994368
tt10295056	nm0994368	nm1058356,nm2151648,nm0994368
tt10295058	nm0994368	nm1058356,nm2151648,nm0994368
tt1029506	nm2588376	nm4273440,nm0070932
tt10295060	nm0994368	nm1058356,nm2151648,nm0994368
tt10295062	nm0994368	nm1058356,nm2151648,nm0994368
tt10295064	nm0994368	nm1058356,nm2151648,nm0994368
tt10295066	nm0994368	nm1058356,nm2151648,nm0994368
tt10295068	\N	\N
tt1029507	nm0394378	nm0535500,nm0586035,nm0590291,nm0883283
tt10295070	nm10675365	nm7280614
tt10295072	nm4253739	nm4253739
tt10295074	nm0805246	nm0037549
tt10295076	nm10675393	nm10675394,nm10675393
tt10295078	\N	\N
tt1029508	\N	\N
tt10295080	nm4253739	nm4253739
tt10295082	\N	\N
tt10295084	\N	\N
tt10295086	nm1145006	nm5514901,nm6634076,nm7292200,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm7543343,nm10028756,nm2315952,nm7292177,nm9482063,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295088	nm3766000,nm1446373	\N
tt1029509	\N	\N
tt10295090	\N	\N
tt10295092	\N	\N
tt10295094	nm10611513	\N
tt10295098	\N	nm10675449
tt1029510	\N	\N
tt10295102	\N	\N
tt10295104	nm10490251	nm10490251
tt10295106	nm9829417	nm9829417
tt10295108	nm0188589,nm0611072	nm0279690,nm0731615,nm0766875,nm0611072,nm0188589
tt1029511	\N	\N
tt10295110	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm10689525,nm7543343,nm10028756,nm2315952,nm1129962,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm1057186,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295114	\N	\N
tt10295116	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm10689525,nm7543343,nm10028756,nm2315952,nm1129962,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm4060172,nm3320784,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm7292195,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295118	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm10689525,nm7543343,nm10028756,nm2315952,nm7292177,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm8934258,nm2115503,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt1029512	nm0809170	\N
tt10295120	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm10689525,nm7543343,nm10028756,nm2315952,nm4044782,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm1688392,nm5933847,nm10028758,nm6132560,nm10313680,nm1057186,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295122	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm1129962,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295124	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm7292177,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm2115503,nm1511944,nm10313688,nm1688392,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295126	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm8570067,nm7543343,nm10028756,nm2315952,nm4044782,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295128	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm7292177,nm1130949,nm10028754,nm9482054,nm1246441,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt1029513	\N	\N
tt10295130	nm4065316	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm1130949,nm10028754,nm9482054,nm1246441,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm10313680,nm1057186,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295132	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm1130949,nm10028754,nm9482054,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm2115503,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295134	\N	\N
tt10295138	\N	nm3745774,nm10004772,nm11005688,nm4030854,nm4800877,nm2432527
tt1029514	\N	\N
tt10295140	nm1145006	nm5514901,nm6634076,nm1095520,nm4474326,nm5515503,nm7292199,nm8934242,nm7292194,nm4227210,nm10028757,nm9075474,nm7543343,nm10028756,nm2315952,nm1129962,nm1130949,nm10028754,nm9482054,nm1246441,nm5936520,nm8970548,nm6889135,nm3320784,nm9842254,nm8934258,nm1511944,nm10313688,nm5933847,nm10028758,nm6132560,nm10313680,nm4059752,nm4476458,nm3396596,nm5173042,nm4239911,nm7292201
tt10295144	\N	\N
tt10295146	\N	\N
tt10295148	nm0513627	\N
tt1029515	\N	\N
tt10295150	\N	\N
tt10295152	nm10675474	\N
tt10295156	\N	\N
tt10295158	\N	\N
tt1029516	\N	\N
tt10295162	\N	\N
tt10295164	nm0257872	nm0341311
tt10295166	nm2147160,nm0239259,nm1982278	nm0844327,nm1804726,nm2808738,nm0034201,nm0182911,nm1309631,nm1258882,nm2006606
tt10295168	nm0442237	nm0690830,nm11317716
tt1029517	\N	\N
tt10295170	nm10672825	\N
tt10295172	nm10675505	nm10675505,nm10127016,nm9100651
tt10295174	\N	\N
tt10295178	nm4027658,nm4028080	nm4027658,nm10675513,nm4028080
tt1029518	\N	\N
tt10295180	nm6473796	\N
tt10295182	\N	\N
tt10295184	\N	\N
tt10295186	\N	\N
tt10295188	\N	nm1314316
tt1029519	\N	\N
tt10295190	\N	\N
tt10295192	\N	\N
tt10295194	\N	\N
tt10295196	\N	\N
tt10295198	\N	\N
tt1029520	\N	\N
tt10295200	\N	\N
tt10295202	\N	nm10436580
tt10295204	nm7228326	nm7228326
tt10295206	nm10675538	\N
tt10295208	nm10675544	nm10675544
tt1029521	\N	\N
tt10295210	\N	\N
tt10295212	nm3315387	nm2196143
tt10295214	\N	nm10436580
tt10295216	nm2502535	nm2502535,nm1680808,nm10675555
tt1029522	\N	\N
tt10295220	\N	nm10436580
tt10295222	\N	\N
tt10295224	\N	\N
tt10295226	\N	\N
tt10295228	nm5676462	nm10096192,nm5676462
tt1029523	nm0068138	nm0635925
tt10295230	\N	\N
tt10295232	\N	\N
tt10295234	\N	\N
tt10295236	\N	\N
tt10295238	\N	\N
tt10295240	nm7009511,nm8515397	\N
tt10295242	\N	\N
tt10295244	\N	\N
tt10295246	\N	\N
tt10295248	\N	\N
tt1029525	nm0251732	nm1923276
tt10295252	nm10458049	\N
tt10295254	nm1965030	nm1965030
tt10295256	\N	\N
tt1029526	nm0251732	nm0664799,nm0925872,nm0481805,nm1014174,nm1250889,nm1284523,nm1400899,nm0792404,nm1892355,nm1010949,nm0191612,nm0494959,nm1923276
tt10295260	\N	\N
tt10295262	\N	\N
tt10295264	nm0762517	nm0762517
tt10295266	nm10675585,nm1213638	\N
tt10295270	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295272	nm1381841	\N
tt10295274	\N	\N
tt10295276	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295278	\N	\N
tt1029528	\N	nm0790760,nm1276101,nm2419908
tt10295280	\N	\N
tt10295282	\N	\N
tt10295284	\N	\N
tt10295286	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295288	\N	\N
tt1029529	\N	nm2419908
tt10295290	\N	\N
tt10295292	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295294	nm10675592	nm10675592
tt10295296	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295298	nm1778060,nm4997650,nm4341114,nm9744786,nm8916402,nm1546474,nm7910304,nm0993783,nm2693408	nm1778060,nm4997650,nm9744786,nm6789910,nm1546474,nm7910304,nm2693408
tt1029530	\N	nm2419908
tt10295300	\N	\N
tt10295302	nm10675600	nm10675602
tt10295304	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295308	nm3368289	nm3244267,nm3298881,nm7151556,nm4305785,nm2485469,nm3675254
tt1029531	nm0963061	nm0664799,nm0925872,nm0481805,nm1014174,nm1089437,nm0790760,nm1250889,nm0792404,nm1011004,nm1923276,nm1892355,nm1010949,nm1104059,nm2419908
tt10295310	\N	nm9195493
tt10295312	\N	\N
tt10295314	nm0784008	nm0784008
tt10295316	nm10675608	nm10675608
tt10295318	nm4333275,nm9119599	\N
tt1029532	\N	nm2419908
tt10295320	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295322	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295324	nm3040029	nm2414113,nm4311463,nm7702911,nm4012272,nm3643860
tt10295326	\N	\N
tt10295328	\N	\N
tt1029533	\N	nm2419908
tt10295330	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295332	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295334	nm10232604	\N
tt10295336	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295338	nm8735641	nm8735641
tt1029534	\N	nm2419908
tt10295340	nm4842866	nm4842866
tt10295342	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295344	\N	\N
tt10295346	\N	\N
tt10295348	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt1029535	\N	nm2419908
tt10295350	\N	\N
tt10295352	\N	\N
tt10295354	\N	\N
tt10295356	\N	\N
tt10295358	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt1029536	\N	nm2419908
tt10295360	\N	\N
tt10295362	\N	\N
tt10295364	\N	\N
tt10295366	nm10318619	nm10318619
tt10295368	nm0877020	nm0877020
tt1029537	\N	nm2419908
tt10295370	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295374	\N	\N
tt10295376	\N	\N
tt10295378	nm10675639,nm9951418,nm10675641,nm10675642	\N
tt1029538	\N	nm2419908
tt10295380	nm4333275,nm4377524	nm4333275,nm4377524
tt10295382	\N	\N
tt10295384	nm0756872	nm10675646,nm5726026,nm10675647,nm2343174
tt10295386	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295388	\N	\N
tt1029539	\N	nm2419908
tt10295392	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295394	\N	\N
tt10295396	\N	\N
tt10295398	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt1029540	\N	nm2419908
tt10295400	nm4842866	nm4842866
tt10295404	nm1108967,nm1082560,nm2802399	nm10218491,nm0477499,nm2779196,nm10218492,nm10218490
tt10295406	nm3363372	nm3363372,nm0000636
tt10295408	\N	\N
tt10295410	nm10675660	\N
