nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0530261	María de Lourdes López	\N	\N	costume_department	tt0117509,tt0313459
nm0530262	María del Mar López	\N	\N	miscellaneous	tt1244712
nm0530263	María Elena López	\N	\N	costume_department,costume_designer	tt0443274,tt0365485,tt0414997,tt0340919
nm0530264	María Encarnación López	\N	\N	actress	\N
nm0530266	María José López	\N	\N	actress	tt0156974,tt0106525
nm0530267	María Laura López	\N	\N	make_up_department,editor,miscellaneous	tt0102034,tt0090627,tt0210843,tt0193355
nm0530268	María Luisa López	\N	\N	make_up_department	tt0110712,tt0045014,tt0064520,tt0061614
nm0530269	María Luz López	\N	\N	actress	tt0079120
nm0530270	Marín A. López	\N	\N	writer	tt0045872
nm0530271	Matilde López	\N	\N	editorial_department	tt0113297,tt0085139,tt0083599,tt0084852
nm0530272	Mayra López	\N	\N	actress	tt0246208
nm0530273	Mayte López	\N	\N	set_decorator,art_department	tt0119880,tt0110221,tt0113783,tt0175942
nm0530274	Mecha López	\N	\N	actress	tt0028906,tt0178405,tt0194467,tt0201561
nm0530275	Miguel López	\N	\N	actor	tt0116654,tt0089530,tt0211791,tt0080608
nm0530276	Miguel López	\N	\N	editor,editorial_department,sound_department	tt0090627,tt0301180,tt0193355,tt0087127
nm0530277	Miguel López	\N	\N	actor,miscellaneous	tt0052532,tt0049187
nm0530278	Miguel López	\N	\N	art_department,camera_department	tt0196229,tt0168047,tt0110962,tt0198278
nm0530279	Miguel Ángel López	\N	\N	transportation_department,miscellaneous,camera_department	tt0203119,tt0457430,tt0185125,tt0254455
nm0530280	Miguel Ángel López	1929	1992	actor	tt0219943,tt0234282,tt0228829,tt0206776
nm0530281	Miguel Ángel López	\N	\N	miscellaneous	tt0373867,tt0336474
nm0530282	Miguel Ángel López	\N	\N	cinematographer	tt0254439
nm0530283	Miguel Ángel López	\N	\N	camera_department,producer	tt0115536,tt0118937,tt0115930,tt0105094
nm0530284	Moreno López	1935	2019	actor	tt0043460,tt0252415,tt0251622,tt0268423
nm0530286	Mónica López	1969	\N	actress,archive_footage	tt15063296,tt0345185,tt0436374,tt0220580
nm0530287	Mónico López	\N	\N	art_department	tt0101792,tt0108180,tt0108356,tt0086293
nm0530288	Nancy López	\N	\N	actress	tt0246852
nm0530289	Nereo López	\N	\N	actor,cinematographer,miscellaneous	tt0226601,tt0295386
nm0530290	Nicolás López	\N	\N	production_manager	tt0239955,tt0210809,tt0177705,tt0120311
nm0530291	Nina López	\N	\N	actress	tt0107242
nm0530292	Nita López	1930	\N	actress	tt0056140,tt0055765
nm0530293	Nolín López	\N	\N	actor	tt0221857
nm0530294	Nora López	\N	\N	actress	tt0096221
nm0530295	Nélida López	\N	\N	actress	tt0107566
nm0530296	Orlando 'Cachaíto' López	1933	2009	actor,composer,music_department	tt0448157,tt2062700,tt0248654,tt0312048
nm0530297	Orlando L. López	\N	\N	cinematographer	tt0073915,tt0084175
nm0530298	Osvaldo López	\N	\N	actor	tt0096221
nm0530299	Oswaldo López	\N	\N	actor	tt0268255
nm0530300	P. López	\N	\N	assistant_director	tt0060999
nm0530301	Pablo López	\N	\N	actor	tt0280216,tt0132379
nm0530302	Paca López	\N	\N	actress,camera_department	tt0325145,tt1564740,tt1698445,tt0198093
nm0530303	Paco López	\N	\N	director,actor,cinematographer	tt0296905,tt0490835,tt1130024,tt0315366
nm0530304	Paloma López	\N	\N	costume_designer	tt0201721,tt0117131,tt0125953,tt0184849
nm0530305	Francisco López	\N	\N	actor,animation_department,producer	tt0342236,tt0379131,tt0379643,tt0424115
nm0530306	Pascal Lopez	\N	\N	stunts,actor,miscellaneous	tt0342258,tt0414852,tt0355295,tt0936501
nm0530307	Pato López	\N	\N	writer	tt0196448
nm0530308	Patricia López	1977	\N	actress,soundtrack	tt0480459,tt1589059,tt0375408,tt1500561
nm0530309	Paula López	\N	\N	actress	tt0110197,tt0336267
nm0530310	Pedro López	\N	\N	script_department,assistant_director,miscellaneous	tt0056732,tt0057471,tt0250308,tt0261597
nm0530311	Pedro López	\N	\N	actor	tt0353734,tt5345806,tt0109949
nm0530312	Pedro López	\N	\N	art_department	tt0099449,tt0093069,tt0116854,tt14540766
nm0530313	Pedro López	\N	\N	camera_department	tt0125659,tt0203119,tt0117883,tt6693154
nm0530314	Pedro López	\N	\N	writer,producer	tt0442717,tt0373510
nm0530315	Pedro Juan López	\N	\N	cinematographer,camera_department,producer	tt0099871,tt2364841,tt0164212,tt6245944
nm0530316	Pepa López	\N	\N	actress,archive_footage	tt0343503,tt0362345,tt2471072,tt1188965
nm0530317	Pepe López	\N	\N	actor	tt0105231
nm0530318	Pepe López	\N	\N	actor	tt0043359
nm0530319	Pepita López	\N	\N	make_up_department	tt0059624
nm0530320	Pilar López	\N	\N	editorial_department	tt0066611,tt0083700
nm0530321	Polyana López	\N	\N	actress	tt0154062,tt0154063,tt0120919
nm0530322	Primo López	1924	2003	actor,miscellaneous	tt0083412,tt0097082
nm0530323	Pura López	\N	\N	costume_designer,miscellaneous	tt0107315,tt0146547
nm0530324	Rafael López	\N	\N	actor,music_department	tt0141531,tt0022739
nm0530325	Rafael López	1946	\N	actor,production_manager	tt0056999,tt0056745,tt0079401,tt0075344
nm0530326	Ralph Lopez	\N	\N	art_department	tt0114369,tt21051906,tt0891527,tt1135092
nm0530327	Rafael E. López	\N	\N	stunts	tt0248408,tt0080114
nm0530328	Ramiro López	\N	\N	miscellaneous,actor	tt0114194,tt0110950,tt0162360,tt0116147
nm0530329	Ramón López	\N	\N	\N	\N
nm0530330	Ramón López	\N	\N	art_department	tt0307987,tt0251736,tt0145734,tt0104743
nm0530331	Ramón López	\N	\N	actor	tt0271836,tt2624436,tt0828563
nm0530332	Raquel López	\N	\N	actress	tt0272899,tt0297174,tt0164781,tt0255725
nm0530333	Raymond López	\N	\N	actor,make_up_department,miscellaneous	tt0019926
nm0530334	Raymond López	\N	\N	art_department,miscellaneous	tt0243609,tt0096003
nm0530337	Raúl López	\N	\N	camera_department,editorial_department	tt0280014,tt0326126
nm0530338	Rebeca López	1937	\N	actress	tt5023888,tt5333470,tt0258953,tt0226721
nm0530339	René López	\N	\N	miscellaneous	\N
nm0530340	Reynaldo López	\N	\N	producer,director,sound_department	tt0382464,tt0380904,tt0442881,tt0271910
nm0530341	Ricardo López	\N	\N	actor	tt0230600,tt0235412,tt0261311,tt0089463
nm0530342	Ricardo T. López	\N	\N	actor	tt0086571,tt0084967,tt0090481,tt0098749
nm0530344	Rigoberto López	1947	2019	director,writer,producer	tt0316498,tt0126133,tt3708436,tt9248838
nm0530345	Robert 'El Vez' López	\N	\N	actor,composer,soundtrack	tt1119646,tt0107566,tt1002974,tt5489156
nm0530346	Roberto López	1969	\N	producer,assistant_director,actor	tt0227898,tt0224927,tt0441072,tt0224866
nm0530347	Roberto H. López	\N	\N	producer	tt4930216,tt4970680,tt0264231
nm0530348	Roberto Neri López	\N	\N	miscellaneous	tt0117509
nm0530349	Rodolfo López	\N	\N	cinematographer,camera_department	tt0080825,tt13779294,tt0063291,tt0189164
nm0530350	Rodolfo López	\N	\N	actor	tt0343365,tt0230257
nm0530351	Roger López	1914	\N	actor,miscellaneous	tt0271116,tt0286979,tt0271831,tt0055470
nm0530353	Rosa Amelia López	\N	\N	actress	tt0115832
nm0530354	Rossio López	\N	\N	make_up_department	tt0233127,tt0301263,tt1829919,tt0235128
nm0530355	Rubén López	\N	\N	miscellaneous	tt0119697,tt0147926,tt0118089,tt0118162
nm0530356	Rude López	\N	\N	actress	tt0033004,tt0031042
nm0530357	Salva López	\N	\N	actor	tt0115772,tt0764959
nm0530358	Salvador López	\N	\N	producer	tt0069168,tt0323554
nm0530359	Salvador López	\N	\N	actor	tt0359092,tt0397965,tt0219692
nm0530360	Salvador López	\N	\N	art_department,art_director,set_decorator	tt0254455,tt0112922,tt0220580,tt20672490
nm0530361	Salvador López	\N	\N	production_designer	tt0180019
nm0530362	Santiago López	\N	\N	actor,miscellaneous	tt0087034,tt0115487,tt0794240,tt0297174
nm0530363	Santiago López Rodríguez	\N	\N	producer,location_management,soundtrack	tt5687236,tt8266010,tt9082786,tt4905820
nm0530364	Santiago López	\N	\N	art_department	\N
nm0530365	Sergi López	1965	\N	actor,soundtrack,archive_footage	tt0457430,tt0301199,tt0216800,tt0204709
nm0530366	Sergio López	\N	\N	special_effects	tt0117688,tt0105526,tt9044344,tt1865560
nm0530367	Severo López	\N	\N	actor	\N
nm0530368	Simón López	\N	\N	camera_department,actor	tt0068713,tt0052369,tt0061469,tt0050116
nm0530369	Soledad López	\N	\N	editor,editorial_department,sound_department	tt0071099,tt0066886,tt0064904,tt0070508
nm0530370	Sonia López	\N	\N	actress,soundtrack	tt0280513,tt0057909,tt0469245
nm0530371	Susana López	\N	\N	costume_department,make_up_department	tt0115663,tt3259328,tt6168796
nm0530372	Susana López	\N	\N	actress	tt0074106,tt0080192
nm0530373	Sylvestre López	\N	\N	actor	tt0086505,tt0354474
nm0530374	Tania Lopez De Castro Alvarez	\N	\N	miscellaneous	tt0222150,tt0092325,tt2749282,tt0115807
nm0530375	Tati López	\N	\N	make_up_department	tt0215650
nm0530376	Temístocles López	1947	\N	writer,director,producer	tt0097316,tt0238276,tt0103936,tt2140051
nm0530377	Teresa López	\N	\N	actress	tt0085973,tt0091531,tt0087104,tt0465663
nm0530378	Tomás López	\N	\N	actor	tt0079188
nm0530379	Tomás López	\N	\N	cinematographer,camera_department	tt0463260
nm0530380	Tony López	\N	\N	actor	tt0058604
nm0530381	Totó López	\N	\N	actor	tt1497619,tt0410056,tt1948139,tt0233409
nm0530382	Trini López	1937	2020	actor,producer,music_department	tt0061578,tt0112384,tt0368794,tt0096969
nm0530383	Ulpiano López	\N	\N	actor	tt0037497
nm0530384	Vicente López	\N	\N	camera_department,cinematographer,visual_effects	tt0088870,tt7354570,tt1321964,tt0087543
nm0530385	Venturita López	\N	\N	actress	tt0190946,tt0265416
nm0530386	Verónica López	\N	\N	actress	tt0309897,tt0465649,tt0113797,tt0336923
nm0530388	Victor Herminio Lopez	\N	\N	actor,writer,producer	tt0459759,tt4873098,tt2205625,tt7012620
nm0530389	Victoriano López	\N	\N	actor	tt0120946,tt0063275
nm0530390	Victorina López	\N	\N	assistant_director	tt0186473
nm0530391	Virginia López	1928	2024	actress	tt0051968,tt0243412,tt0276612,tt0154287
nm0530392	Visita López	\N	\N	actress	tt0027579
nm0530393	Visitación López	\N	\N	actress	tt0006334,tt0010176
nm0530394	Yugui López	\N	\N	actor	tt0379463,tt10508352,tt0168960,tt3592846
nm0530395	Álvaro López	1951	\N	actor,miscellaneous	tt0087247
nm0530396	Ángel López	\N	\N	sound_department,actor	tt0297174,tt0156428,tt0467515,tt0335897
nm0530397	Ángeles López	\N	\N	actress	tt0211791
nm0530398	Óscar López	\N	\N	actor,miscellaneous	tt0043020,tt0249787,tt0188874
nm0530399	Oscar Lopez	\N	\N	actor,director,producer	tt10887776,tt22767242,tt31999191,tt1723756
nm0530400	Óscar López	\N	\N	miscellaneous	tt0110581,tt0809370
nm0530401	Óscar López	\N	\N	production_manager	tt0106530
nm0530402	Carmen López-Areal	\N	\N	writer,actress	tt18953258,tt21194996,tt1688649,tt0293567
nm0530403	Luis López-Baquero	\N	\N	art_department,art_director,production_designer	tt4154916,tt0480255,tt4769836,tt1596343
nm0530404	Nirmalu López-Bravo	\N	\N	actress	tt0088679
nm0530405	Juan López-Brea	\N	\N	actor	tt0056647
nm0530406	Sergio López-Cal	\N	\N	actor	tt0082362
nm0530407	Miguel López-Castillo	\N	\N	art_director,art_department,production_designer	tt0264464,tt0343737,tt0407304,tt1291150
nm0530408	Juan Lopezdabdoub	\N	\N	art_department	tt0120393
nm0530409	Alberto López-Etxevarrieta	\N	\N	actor	tt0113338
nm0530410	Guillermo López-Krahe Heptener	\N	\N	actor	tt0060308
nm0530411	Javier López-Linares	\N	\N	miscellaneous,director,cinematographer	tt0293468,tt0098050,tt0105094
nm0530412	Julián López-Morillas	\N	\N	actor	tt0082221,tt0125545,tt2978570
nm0530413	A. López-Murtra	\N	\N	miscellaneous	tt0160334
nm0530414	Jesús María López-Patiño	\N	\N	producer,production_manager	tt0050572,tt0048622,tt0085294,tt0052409
nm0530415	Roberto López-Peláez	\N	\N	actor,writer	tt8558272,tt0255147
nm0530416	Josean López-Salanova	\N	\N	music_department	tt0090591,tt0090689
nm0530417	Luis Mamerto López-Tapia	\N	\N	producer,writer,director	tt0261339,tt0061608,tt0442342,tt0826159
nm0530418	Christophe López-Torres	\N	\N	actor	tt0123992
nm0530419	Ila Lóth	1899	1975	actress	tt0009852,tt0008952,tt0241441,tt0241336
nm0530420	Ismaël Lô	\N	\N	composer,actor,soundtrack	tt0185125,tt0245441,tt3286560,tt32029889
nm0530421	Karl Löb	1910	1983	cinematographer,camera_department	tt0044312,tt0046253,tt0132041,tt0055008
nm0530422	Bruni Löbel	1920	2006	actress,writer,miscellaneous	tt0096587,tt0081947,tt0498675,tt0059780
nm0530423	Elisabeth Löchen	\N	\N	director,writer,actress	tt0770173,tt0220725
nm0530424	Carsta Löck	1902	1993	actress,archive_footage	tt0036843,tt0201380,tt0052656,tt0067047
nm0530425	Adi Lödel	1937	1955	actor	tt0043640,tt0044736,tt0044190,tt0048255
nm0530426	Leif Löf	\N	\N	actor	tt0099760
nm0530427	Bo Löfberg	1922	1986	producer,director,assistant_director	tt33343141,tt0078636
nm0530428	Hans Löfberg	\N	\N	location_management,camera_department,art_department	tt0907683,tt0279911,tt0301754,tt0280223
nm0530429	Inger Löfberg	\N	\N	costume_designer,costume_department	tt0096717,tt0116696,tt0118467,tt0108984
nm0530431	Per Löfberg	1967	\N	actor,miscellaneous,archive_footage	tt2660332,tt0116247,tt4419596,tt0104382
nm0530432	Peter Löfberg	\N	\N	camera_department	tt0192913,tt0240279,tt8660908
nm0530433	Rune Löfberg	\N	\N	actor	tt0114309
nm0530434	Lars Löfdahl	1950	\N	miscellaneous	tt0123691
nm0530435	Tomas Löfdahl	1942	\N	director,writer,actor	tt0083950,tt0090529,tt0285376,tt0079360
nm0530437	Andreas Löffel	1956	\N	actor	tt0120883,tt0201836,tt0212589,tt0085322
nm0530438	Ruth Löffelholz	\N	\N	costume_designer	tt0170135,tt0308365,tt0122714,tt0907694
nm0530439	Sybille Löffelholz	\N	\N	make_up_department	tt1034314,tt2118669,tt3451350,tt0108830
nm0530440	Veeteshana Löffelmann	\N	\N	make_up_department	tt0215454
nm0530441	Aimee Löffler	\N	\N	sound_department,miscellaneous	tt0087273,tt0497288
nm0530442	Alexander Löffler	1968	\N	actor	tt0982894,tt0106078
nm0530443	Annette Löffler	\N	\N	make_up_department	tt0833574,tt0421397,tt0808873,tt0380083
nm0530444	Bechtold Löffler	\N	\N	art_department	tt0116486
nm0530445	Dietmar Löffler	\N	\N	stunts,actor,soundtrack	tt0806686,tt0806910,tt1817209,tt0108985
nm0530446	Elli-Charlotte Löffler	1915	\N	costume_designer	tt0061685,tt0053250,tt0049255,tt0061017
nm0530447	Friedrich Löffler	\N	\N	actor	tt0045806,tt0143011,tt0229940,tt0232870
nm0530448	Manuel Löffler	\N	\N	actor	tt0114502,tt0108829,tt0113571,tt0149825
nm0530449	Sepp Löffler	\N	\N	actor	tt0075173,tt0070647,tt0072922,tt6943746
nm0530450	Anders Löfgren	\N	\N	miscellaneous	tt0122830
nm0530451	Björn Löfgren	\N	\N	actor	tt0114497,tt0099760,tt0115360,tt0118467
nm0530452	Christer Löfgren	\N	\N	production_manager,miscellaneous	tt0076881,tt0071467
nm0530453	David Lövgren	\N	\N	actor	tt0086740
nm0530454	Franceska Löfgren	1970	\N	actress	tt0177172,tt0907683,tt1129398,tt1257544
nm0530455	Gunnar Löfgren	1898	1976	sound_department	tt0035992,tt0035029,tt0035637,tt0032195
nm0530456	Karla Löfgren	\N	\N	actress	tt0367356,tt0207684
nm0530457	Lars Löfgren	1935	\N	director,producer,writer	tt5004838,tt0259298,tt13005152,tt0173670
nm0530458	Marianne Löfgren	1910	1957	actress,soundtrack,archive_footage	tt0032655,tt0031270,tt0038543,tt0043940
nm0530459	Nils Löfgren	\N	\N	art_department,camera_department	tt0044042
nm0530460	Nils Lofgren	1951	\N	music_department,actor,composer	tt0078239,tt2096672,tt2017109,tt0086734
nm0530461	Per Löfgren	\N	\N	location_management,miscellaneous,transportation_department	tt1856047,tt1846197,tt29383300,tt8149662
nm0530462	Rulle Lövgren	1920	2003	actor	tt0063856,tt0081579,tt0329936,tt4826806
nm0530463	Sven Löfgren	1906	1991	actor,art_department	tt0058926,tt0058281,tt0045913,tt0055840
nm0530465	Gemila Löfgren-Roberts	\N	\N	make_up_department	tt0107348
nm0530466	Oskar Löfkvist	1980	\N	actor	tt0907683,tt0100264
nm0530467	Charlie Löfman	\N	\N	actor	\N
nm0530468	Anders Löfstedt	1966	\N	cinematographer,camera_department,sound_department	tt0117155,tt0403360,tt0142140,tt0138647
nm0530469	Ewert Löfstedt	1910	1990	cinematographer,camera_department	tt0038117,tt0037284,tt0036819,tt0032770
nm0530471	Johan Löfstedt	\N	\N	producer,director,editor	tt6317072,tt7573012,tt0365412,tt6871030
nm0530472	Martina Löfstrand	1973	\N	actress	tt0286078,tt0168147
nm0530473	Anna Löfström	1872	1936	actress	tt0006903,tt0006341,tt0005981
nm0530474	Claes-Göran Löfström	\N	\N	writer,miscellaneous	tt8107800,tt0244461
nm0530475	Fredrik Löfström	\N	\N	actor	tt0219442,tt0140295
nm0530476	Lars 'Lövis' Löfström	\N	\N	miscellaneous	tt0115073,tt0113201
nm0530477	Sven Löfveberg	\N	\N	actor	tt0065619
nm0530478	Nora Löfving	\N	\N	actress	tt0138261,tt1433827,tt9156080,tt3871822
nm0530479	Chris Löfvén	\N	\N	director,producer,actor	tt0075030,tt0066204,tt0066205,tt0057161
nm0530480	Wolfgang Löhde	\N	\N	producer,writer	tt0053249,tt0364138,tt0073666
nm0530481	Margot Löhlein	\N	\N	editor	tt0219082,tt0108150,tt3728030,tt0091742
nm0530482	Göran Löhman	\N	\N	sound_department	tt0247126
nm0530483	Hans Löhmer	\N	\N	sound_department,music_department	tt0040156,tt0141967,tt0050460,tt0055932
nm0530485	Fritz Löhner-Beda	1883	1942	writer,music_department,soundtrack	tt0141926,tt1226753,tt0235533,tt0147557
nm0530486	Ralf Löhnhardt	1958	2015	writer	tt0797963,tt0106178,tt2052932,tt0108985
nm0530487	Bernd Löhr	1962	\N	cinematographer,director,camera_department	tt4807696,tt5367392,tt0114943,tt0164136
nm0530488	Clemens Löhr	1968	\N	actor,director,assistant_director	tt0108979,tt1242463,tt0432235,tt0488438
nm0530489	Kalle Löhr	\N	\N	actor,soundtrack	tt0368093
nm0530490	Luise Löhr	\N	\N	actress	tt0249633,tt0028487,tt0027642,tt0249156
nm0530491	Philip Löhr	\N	\N	miscellaneous	tt3260022,tt0173450,tt2230342,tt4742670
nm0530492	Karin Löllmann	\N	\N	actress	tt0279438
nm0530493	Jonas Lönn	\N	\N	actor,producer	tt0150662,tt10010426
nm0530494	Lennart Lönn	\N	\N	editor	tt4855666,tt0151720
nm0530495	Marie Lönn	\N	\N	sound_department,editorial_department,miscellaneous	tt0092458,tt34928475,tt34548392,tt31862414
nm0530496	Erik Lönnberg	\N	\N	cinematographer	tt0138853,tt1829022,tt0867602,tt1456545
nm0530497	Ghedi Lönnberg	1923	2003	actress	tt0133909,tt0133186,tt0136977,tt0133120
nm0530498	Uolevi Lönnberg	\N	\N	actor,location_management,art_department	tt0133186,tt0045977,tt0049385,tt0133053
nm0530499	Anders Lönnbro	1945	2022	actor,editor,director	tt0077881,tt0439393,tt2279786,tt0201374
nm0530500	Harald Lönnbro	1975	\N	actor	tt0185112,tt0310527,tt0090610,tt0469443
nm0530501	Lars Lönndahl	1928	2022	actor,composer,soundtrack	tt0090478,tt0099777,tt0049988,tt0044315
nm0530502	Per Lönndahl	1924	2011	sound_department,writer,director	tt0204079,tt0439665,tt0047057,tt0049779
nm0530503	Viola Lönndahl	1924	2003	script_department,make_up_department	tt0036062,tt0044801,tt0045978,tt0037080
nm0530504	Johanna Lönneborg	1970	\N	special_effects,miscellaneous	tt0937378,tt1756615
nm0530505	Hans Lönnerheden	1951	\N	miscellaneous,producer,production_manager	tt0338309,tt2113681,tt1216487,tt0168629
nm0530506	Pekka Lönngren	\N	\N	actor	tt0021020
nm0530507	Anders Lönnkvist	\N	\N	music_department	tt0118104
nm0530508	Allan Lönnmark	\N	\N	actor	tt0022522
nm0530509	Per Lönnström	1962	\N	actor	tt0080185
nm0530510	Hermann Löns	1866	1914	writer,music_department,soundtrack	tt0257734,tt0050912,tt0054466,tt0249460
nm0530511	Bert Löper	\N	\N	actor	tt0085261,tt0806901,tt0408164
nm0530512	Maya Löper	\N	\N	production_manager,miscellaneous,location_management	tt1482968,tt1198189,tt1307058,tt0139429
