tconst	directors	writers
tt35561269	nm2154398	nm2154398
tt35562341	nm16792934	nm16792934
tt35562795	nm6334560	nm14046511
tt35562984	nm5338068	\N
tt35562993	nm13296042	\N
tt35564947	nm5114739	\N
tt35565108	nm2005527	nm2005527,nm16955870
tt35565764	nm0343597	nm0343597
tt35565800	nm16956010	nm16956010,nm16956015,nm16956006
tt35566574	nm2128201	nm13027092
tt35567425	nm12675888	\N
tt35567438	nm5588512	nm5588512
tt35567443	nm9034918	nm16956320
tt35567447	nm11397229,nm16946418	nm11397229,nm16946418,nm7687518
tt35567604	nm16956462,nm1834147,nm1939622	nm16956462
tt35567858	nm13218761	\N
tt35567861	nm12665515	nm12665515,nm16961332,nm15474351
tt35568541	nm16956654	\N
tt35569029	nm15283804	nm15283804
tt35569053	nm3275674	nm16758065
tt35569510	nm14512374	nm14512374
tt35569572	nm12928250	\N
tt35569885	nm16958504	\N
tt35569903	nm0003727	nm2113170
tt35570073	nm10957894	nm9927978,nm10957894
tt35570095	nm5841520,nm5862650	\N
tt35570420	nm0781953	nm0781953
tt35570424	nm6059668	\N
tt35570463	nm0547377	nm1052551,nm0547377
tt35570467	nm6337023	nm6035869,nm6337023
tt35570473	nm1048439	nm2570867,nm0691794,nm10309419
tt35570482	nm13442842	\N
tt35570933	nm6844063	nm6844063
tt35570941	nm2955101	nm6628689
tt35570968	nm16767541	nm16767541
tt35571133	nm16957499	nm10207401,nm16308919
tt35571159	nm15527370	nm15527370
tt35571256	nm16519322	\N
tt35571523	nm16957182	nm16957182,nm16957921
tt35571549	nm14310532	nm14310532,nm2661537,nm16957963
tt35571567	nm11788342	\N
tt35572022	nm13206827	nm13206827
tt35572053	nm2984088	nm2984088
tt35572092	nm7697110	nm7697110
tt35572914	nm9261937	nm16958342,nm9261937
tt35573057	nm2038868	\N
tt35573931	nm16958558	\N
tt35573942	nm8365682	nm8365682
tt35574401	nm0247851,nm1980552	\N
tt35574414	nm16958674,nm16958675	\N
tt35574419	nm5699219,nm11498650	nm5699219,nm11498650,nm4071721
tt35574430	nm9080167	\N
tt35574436	nm16958733	\N
tt35575127	nm17006030	\N
tt35576191	nm0162445	nm0162445
tt35577244	nm12480542	nm14046511
tt35577498	nm7607968,nm6111802	nm7607968,nm6111802
tt35578205	nm1389476	\N
tt35580600	nm7495432	nm7495432
tt35580679	nm11066250,nm12452864	nm11066250,nm12452864
tt3558104	nm0509136	nm0559169
tt35581308	nm15793698,nm16959077	nm16959076
tt35581447	nm13776747	nm13776747
tt35584782	nm12521407	nm9218133
tt35584927	nm0374943	nm0374943
tt35584965	nm11066250,nm12452864	nm11066250,nm12452864
tt35586318	nm16959256	nm13763547
tt35587095	nm2368001	nm4497784
tt35587542	nm12305722,nm3989293	nm12305722,nm3989293
tt35587625	nm5431366	nm16959336,nm5431366,nm5163812
tt35587689	nm9211547	\N
tt35589674	nm2507247	nm9779431
tt35589755	nm16663481	nm16663481
tt35589878	nm1269702	nm1269702
tt35589883	nm14064084	\N
tt35589929	nm0902823	nm0902823
tt35590593	nm1888517	nm4407860
tt35590607	nm3535055	nm15328512
tt35590754	nm0472306	nm0472306
tt35590985	nm16941666	nm16941666
tt35591035	nm3813446	\N
tt35591067	nm3139556,nm5988957	\N
tt35591077	nm16959778	nm13130381
tt35591348	nm6937639	\N
tt35591637	nm3441949,nm16960050	nm15230664
tt35591727	nm16959891	nm16959891
tt35591732	nm3455385	\N
tt35591749	nm0065097	nm0065097
tt35591967	nm6020528	nm6020528
tt35592047	nm16960277,nm16960279	nm16960277,nm16960279
tt35592816	nm0305812	nm0305812
tt35593281	nm0866695	nm3689472
tt35596194	nm0898807	nm0898807
tt35596213	nm6846690	\N
tt35596285	nm3275646	nm3275646
tt35596382	nm16350383,nm9298309,nm8434245,nm9292650	\N
tt35596516	nm1322500	nm1322500
tt35597391	nm16078245	nm16078245
tt35598071	nm4274810	nm4274810
tt35598093	nm16961022	nm16961022
tt35598139	nm6598701	\N
tt35598394	nm0288411	nm0288411
tt35598399	nm1443925	nm1443925
tt35599076	nm16627721	nm16627721
tt35599079	nm9616876	\N
tt35599241	nm16961331,nm13078915	nm13078915
tt35599275	nm1990812	nm1990812,nm11042625
tt35599359	nm6234236	nm8171267
tt35599528	nm16961411	\N
tt35599551	nm1033360	nm5925965,nm1033360
tt35600031	nm8469256	nm16961613,nm16961604,nm10985685
tt35600090	nm0368690	nm0368690
tt35601209	nm11523782,nm11523781	\N
tt35601226	nm2414415	nm2414415,nm2153280
tt35601701	nm1168749,nm1288010	nm1168749,nm1288010
tt35602123	nm10594932	nm10594932
tt35602402	nm7805642,nm6460995	\N
tt35602479	nm0023929	nm8705316
tt35602773	nm16846329	nm16833894,nm16962628,nm16962629
tt35602776	nm16919167	nm16919167
tt35602789	nm8606577	nm8604760
tt35602810	nm15306937	nm15306937
tt35602995	nm9523145	nm9523145
tt35603007	nm16962798	nm16962798
tt35603016	nm16776629	nm16776629
tt35603025	nm2769479	\N
tt35603179	nm12521113	\N
tt35603275	nm11317220,nm12072125	nm11317220
tt35603276	nm16730682	nm16730682
tt35603287	nm1409698	\N
tt35603290	nm13311079	nm13337711
tt35603297	nm7158781	\N
tt35603307	nm7922389	nm7922389,nm13276491
tt35603313	nm8886797	nm8886797
tt35603317	nm16963021	nm16963022,nm16963021
tt35603364	nm8967872	nm8967872
tt35603572	nm3155562	nm6427400
tt35603577	nm4725725	nm4725725
tt35603969	nm16963118	\N
tt35604064	nm8990945	nm8403811,nm8990945,nm13544094
tt35604664	nm0684850	\N
tt35606030	nm0398507	nm16963420
tt35606420	nm9514255	nm9514255
tt35608551	nm8315359	nm12161063,nm8244291,nm12002811,nm8871557
tt35609966	nm11116207	nm11116207
tt35610470	nm14089053	nm14412135
tt35610488	nm2550502,nm1714917,nm2145013	nm1384118,nm2145013
tt35610734	nm15471033,nm14339475	nm16964004,nm14339475
tt35610752	nm15410585	nm15410585
tt35610817	nm16939054	nm16939054
tt35612031	nm4399297	nm16964413,nm4399297
tt35612730	nm16964517	nm16964517
tt35612884	nm12228218	nm16964545
tt35613967	nm13821273	nm16962555,nm13821273
tt35614103	nm3149791	nm9348966,nm13269539
tt35614681	nm8904180	nm8904180,nm16964916
tt35615022	nm5008669	\N
tt35615062	nm16962857	nm8716026
tt35615063	nm3633685,nm3307869	nm3633685,nm3307869
tt35615092	nm6087962	nm6087962,nm16964953
tt35615107	nm16964988	nm16964988
tt35615234	nm16964998,nm16965001	nm16964999,nm16965003
tt35615358	nm7528045,nm6425989	nm7528045,nm6425989,nm1618856,nm2818215
tt35615360	nm14033498	nm14033498
tt35615409	nm16314135	nm16314135
tt35615430	nm12171775	nm12171775
tt35615464	nm16965235	\N
tt35615470	nm12171775	nm12171775
tt35615472	nm1538321	\N
tt35615479	nm13442759	\N
tt35615487	nm8549756	\N
tt35615490	nm16965263,nm9643861	nm16965263,nm9643861
tt35615493	nm5966995	nm9091029,nm5966995
tt35615501	nm8581262	\N
tt35615510	nm11782998	nm11782998
tt35615518	nm5402752	\N
tt35615528	nm6361192	nm9621902
tt35615576	nm9080122	\N
tt35615621	nm16965421	nm16965422
tt35615638	nm8716027	nm6390134
tt35616040	nm2187031	nm2187031
tt35616057	nm12154853	nm11616818,nm12154853
tt35616060	nm2829542	\N
tt35616262	nm5484217	\N
tt35616623	nm7806661	\N
tt35616673	nm7806661	\N
tt35616674	nm8960507	\N
tt35616687	nm7806661	\N
tt35616783	nm3825831	nm3825831,nm15934022,nm16354287
tt35616789	nm1963808	\N
tt35616807	nm3079748	nm3184677,nm8927410
tt35616822	nm6457499	\N
tt35616828	nm6468999,nm4021675	\N
tt35617048	nm0705891,nm1959291	nm1959291
tt35617053	nm5023184	nm5023184
tt35617545	nm7278477	nm7278477
tt35617560	\N	nm9608768
tt35617567	nm12011812	nm16969673,nm9616649,nm12011812
tt35617852	nm16627721	\N
tt35617864	\N	nm1671570,nm0604263
tt35618177	nm1204351	nm1204351
tt35618421	nm11568067	\N
tt35618555	nm0887262	\N
tt35618581	nm6849082,nm2139569,nm12215737,nm7937129,nm5300897,nm8626854,nm11743647	\N
tt35618593	nm0770496	nm7400219,nm0770496
tt35618814	nm2079609	\N
tt35619352	nm3184434	nm3184434,nm10584691
tt35619372	nm7681866	nm13517973
tt35619508	nm11276081	nm11276081
tt35619618	nm7114157	\N
tt35619656	nm16967299	nm16967299
tt35619686	nm2209754,nm1418449	\N
tt3562014	nm4982557	nm0081179,nm4982557,nm1768263,nm1544598
tt35620420	nm8334647	\N
tt35620574	nm11512605,nm9837665,nm16967617,nm11199340,nm13206559,nm8454157	\N
tt35620581	nm0846684	nm0846684
tt3562110	nm11575135	nm3260028,nm10111893,nm4465973,nm11575135
tt35621348	nm16967672	\N
tt35622398	nm13322724	nm13322724
tt35622421	nm14460852	nm14460852
tt35622574	nm3227367	\N
tt35622595	nm7901565	nm12502612,nm10188232
tt35622630	nm1825897	nm1825897,nm11781496
tt35622936	nm16968051	nm16968053
tt35622981	nm15135152	nm15135152
tt35623333	nm2469125	nm2469125
tt35623371	nm0540297	nm0540297
tt35623375	nm16817803	\N
tt35623604	nm13191037	nm13191037
tt35623629	nm9276991	nm9276991
tt35624097	nm3504356	nm9200170,nm3504356
tt35624241	nm0994127	nm16968980,nm0994127
tt35624305	nm7609145	nm7609145
tt35624312	nm16962857	nm16969014
tt35624358	nm15012772,nm1563124	nm15012772,nm1563124
tt35624436	nm7806661	\N
tt35624450	nm0755658	nm1270060,nm11844259
tt35624453	nm16969125	nm16969125
tt35624465	nm9047002	\N
tt35624466	nm0415417	nm0415417
tt35624476	nm7806661	\N
tt35624478	nm1024297	nm1024297,nm10161942
tt35624484	nm7806661	\N
tt35624487	nm16969142	nm7875928
tt35624495	nm13608198	nm16969148,nm13608198
tt35624506	nm12475770	nm13386006
tt35624509	nm13039058	nm13039058
tt35624630	nm16969172	nm16969172
tt35624638	nm6112161	\N
tt35624644	nm15106132,nm15106131	\N
tt35624664	nm9010074	nm9332501
tt35624677	nm16366368	\N
tt35624704	nm4920552	nm4920552
tt35624719	nm4005226	nm4005226
tt35624805	nm16969304	nm16969304
tt35624830	nm4149748	\N
tt35624853	nm15152660	\N
tt35624863	nm11363039	nm16969366,nm11363039
tt35625041	nm2777927	nm2777927
tt35625044	nm12257642	nm12257646
tt35625052	nm6212012	nm6212012
tt35625059	nm16969413	\N
tt35625331	nm16969584	\N
tt35625335	nm14023955	nm12615674
tt35627196	nm0902998	nm0902998
tt35627247	nm14958838	nm14958838
tt35627248	nm1929276	nm1929276,nm12330112
tt35627312	nm7148098	nm7148098
tt35627344	\N	\N
tt35627515	nm11791166	nm11791166
tt35627557	nm4871853	\N
tt35627563	nm14753402	\N
tt35627600	nm14019307	nm14019307
tt35627622	nm1182208	nm1182208
tt35627834	nm16970004	\N
tt35627895	nm4932186	nm4932186
tt35628513	nm15378926	nm6182063
tt35628544	\N	nm1106917
tt35628833	\N	\N
tt35628849	nm7096945	nm7096945
tt35628853	nm0598531	\N
tt35628862	\N	nm1106917
tt35628864	nm12504907,nm16970216,nm13555638	nm12504907,nm16970216,nm13555638
tt35628886	nm0001554	nm2176521,nm11096750
tt35629430	nm2032969	nm2032969,nm1985060
tt35629480	nm0425364	nm0425364
tt35629485	nm7084183	nm7084183
tt35629491	nm0793235,nm16970348	nm16970349
tt35629498	\N	nm1106917
tt35629601	nm16240572	nm16240572
tt35629765	nm13016482	nm13016482
tt35629771	nm11829386	\N
tt35630034	nm0793235,nm0162376	nm0961601
tt35630087	nm12548546	nm13317107,nm12548546
tt35630255	nm0793235,nm0634369	nm16970657
tt35630616	nm3282633	\N
tt35630675	nm15907270	\N
tt35630679	nm16970751,nm5892372	nm0722902
tt35630700	nm1180915	nm5176971,nm7431339
tt35630710	nm0793235,nm2568636	\N
tt35630727	nm7460286	\N
tt35631281	nm16832971	\N
tt35631332	nm13017425	\N
tt35631939	\N	nm1106917
tt35632667	nm16970914	\N
tt35632671	\N	\N
tt35632861	nm2821366	nm2821366
tt35633316	nm15907270	nm15907270
tt35633602	nm14784092,nm6849082	\N
tt35634339	nm16971193	nm15907270
tt35634348	nm7245712	nm7245712
tt35635115	nm5702233	nm5702233
tt35635153	nm8832386	nm8832386
tt35635223	nm7376208	nm14017166
tt35635259	nm11775490,nm0634836	nm11775490
tt35635295	nm2498364	nm13450596,nm10188232
tt35635337	nm7901565	nm12502612
tt35635466	nm9549142	nm9549142
tt35635474	nm16972015	nm9332501
tt35635536	\N	\N
tt35635579	nm7186354	nm7006553
tt35635638	nm16972241	nm16972240
tt35635732	nm10995222	nm10995222
tt35635786	nm16972377	nm10711288
tt35635878	nm16972463	nm9332501
tt35635900	nm0151298	nm0151298,nm15882826
tt35635906	nm5066708	nm5066708
tt35635925	nm16972635	nm16924055
tt35635949	\N	nm16970160
tt35635959	nm12799390	\N
tt35635990	nm5415388	nm5415388
tt35636097	nm15130528	\N
tt35636129	nm1234841	nm1234841
tt35636203	nm1545595	\N
tt35636226	nm2430776	nm5296681
tt35636252	nm5207179	nm5207179
tt35636259	nm0781748	nm0781748
tt35636950	nm3836411,nm2002321	\N
tt35638051	nm13026302	nm13026302
tt35638053	nm4306074	nm4306074
tt35638436	nm5065609	\N
tt35638792	nm16973622	\N
tt35638803	nm0793235	nm0157533
tt35639378	nm0793235,nm5043951	nm0816432
tt35640861	nm2129636,nm0262061	nm0262061
tt35640901	nm0793235,nm2807308	\N
tt35643086	nm0110895	nm0110895
tt35643641	nm3286272	\N
tt35644567	nm4518762	nm9767105
tt35644568	nm9608768	nm9608768
tt35647510	nm10967137	nm10967137
tt35647511	nm13866779	\N
tt35647532	nm0869623,nm16974789	\N
tt35649140	nm5199337	nm5199337
tt35649428	nm3504405	nm3504405
tt3565026	nm2185577	nm0756277,nm12108388,nm2185577
tt35651214	nm6764614	nm6764614
tt35651217	nm11022204	nm11022204
tt35651993	nm3681033	nm3681033
tt35652362	nm2160624	\N
tt35652370	nm4176155	nm4176155,nm5842186
tt35652378	nm0206816	\N
tt35652391	nm4176155	nm4176552
tt35652414	nm5951040	\N
tt35652471	nm5368608	\N
tt35652708	nm10578566	nm8013842,nm16306354
tt35652797	nm16975684	nm16975687
tt35652873	nm15449979,nm12174342	nm16975730
tt35652983	nm8886797	nm9805462
tt35653000	nm7901565	nm13679330
tt35653031	nm9034918	nm12489070
tt35653036	nm10583942	nm13191328
tt35653046	nm2090825	nm11615262
tt35653060	nm2507247	\N
tt35653123	nm9536703	nm16975968
tt35653140	nm16532625	\N
tt35653187	nm9793734	nm13337711
tt35653199	nm10583942	nm13191328
tt35653214	nm12388753	nm12388753
tt35653596	nm16976382	nm16976382
tt35653921	nm2090825	\N
tt35655979	nm2794139	\N
tt35656788	nm16971193	nm15907270
tt35656792	nm16977099,nm16976751,nm16977103	nm16977099,nm16977098,nm16977103
tt35656976	nm7624003	nm7624003
tt35657256	nm8618090,nm3885282	\N
tt35657369	nm16555818	\N
tt35657397	nm2399796	\N
tt35657504	nm0350957	nm0022110,nm0305864,nm0350957,nm0649875
tt35657512	nm10352258,nm10352259,nm10352257	nm10352260,nm10352258,nm10352259
tt35657623	\N	\N
tt35657679	\N	nm16977942
tt35657772	nm13557590	nm13557590
tt35657788	nm16978092	\N
tt35657972	nm8697356	nm16978163,nm8697356
tt35658019	nm16971193	nm15907270
tt35658100	nm4429977	\N
tt35658137	\N	\N
tt35658203	nm2233886	nm2233886
tt35658222	nm16978478	nm16978478
tt35658228	\N	\N
tt35658264	nm16960444	nm16985534,nm16960444
tt35658288	nm2128201	nm13027092
tt35658299	nm7541333	nm13140792
tt35658308	\N	\N
tt35658454	nm1069436	nm1069436
tt3565878	nm5598031,nm3666819	nm5598031
tt35659150	nm7027010,nm16978814,nm16978809,nm16978815,nm16978810,nm16978811,nm16978816,nm16978817	\N
tt35659151	nm0665082	nm1040072,nm0845115,nm0665082
tt35659214	nm8283420	nm8283420
tt35659379	nm4543567	nm4543567
tt35659468	nm4821160	nm7695021,nm4821160,nm16979104
tt35659738	nm16360080	\N
tt35659783	nm6532177	nm6532177
tt35660093	nm16979589	nm16979589
tt35660127	nm10900292	nm16941667
tt35660172	nm7800519	\N
tt35660220	nm2133264	nm13679330
tt35660221	nm12542397	nm12542397
tt35660228	nm9794541	nm9805462
tt35660242	nm7975071	nm7975071
tt35660383	nm16979236	\N
tt35660488	\N	\N
tt35660507	nm12553481,nm1172012	\N
tt35660545	nm3797575	nm3797575
tt35660738	nm12876490	nm12876490
tt35660744	nm16980203	nm16980203,nm16980207
tt35660880	nm11112134	nm11112134
tt35660970	nm16943364,nm12802404	nm12802404,nm16943364,nm16943367,nm16980431
tt35661021	nm16980574	nm16980574
tt35661097	nm16980660	nm16980660
tt35661103	nm1848774,nm16980668	\N
tt35661104	nm1968451	nm13779026
tt35661150	nm5922224	nm5922224,nm10870128
tt35661158	nm4177297	nm16980739
tt35661207	nm7209367	nm7209367
tt35661231	nm1848774	\N
tt35661302	\N	\N
tt35661503	nm0498860	nm0498860
tt35661512	nm6264147	nm6264147
tt35661546	nm8192681	nm11040002,nm16361717
tt35661547	nm12463039	nm12463039
tt35661563	nm6800829	nm7950779,nm6800829
tt35661572	nm9034918	nm9645195
tt35661576	nm0840932	nm2753325,nm0685146,nm14221804
tt35661582	nm16978160	nm16978160
tt35661599	nm7196665,nm6130976	nm7196665,nm6130976,nm6111802
tt35661604	nm1381358	nm17022637,nm1381358
tt35661607	nm13950118	\N
tt35661608	nm16981000	\N
tt35661615	nm8562765	nm8562765
tt35661647	nm2392323	\N
tt35661651	nm16981060,nm16981063	nm16981061
tt35661683	nm0052986	nm16981084,nm0052986
tt35661742	nm1948486	nm1948486
tt35661790	nm11011122	nm11011122
tt35661844	nm8847506	nm8847506
tt35661853	nm12596908	nm12596908
tt35661860	nm1181294,nm3447436	\N
tt35661932	nm0000435	\N
tt35661994	nm1071389	\N
tt35662110	nm16981432	nm16981432
tt35662123	nm3416810	nm3416810
tt35662246	nm16981524	nm16981524
tt35662311	nm12955009	\N
tt35662317	nm16981548	\N
tt35662325	nm0153337,nm16981552	nm0153337,nm16981552
tt35662491	nm1840936	nm1840936
tt35662636	nm3230581	nm3230581
tt35662829	nm1525419	\N
tt35663034	nm14593426	nm14593426
tt35663043	nm1963808	nm1963808
tt35663063	nm1963808	nm1963808
tt35663089	nm16981824,nm16981813	nm16981813,nm16981824
tt35663108	nm16978858,nm16981877,nm16981864	nm16978858,nm16981873
tt35663311	nm3134916	\N
tt35663327	nm5074501	\N
tt35663436	nm16011460	nm16011460
tt35663453	nm1715501	\N
tt35663459	nm2537015	nm2537015
tt35663460	nm13032557,nm16982032,nm10239087	nm16982033
tt35663594	nm16982141	nm16982141
tt35663887	nm5354852	nm10111893,nm8313066,nm5151578
tt35664055	nm0793235,nm2442840	nm16982313
tt35664182	nm0793235,nm16982379	\N
tt35664540	nm16050183	nm16050183
tt35664588	nm13717740	nm13717740
tt35664598	nm12896676	nm12896676
tt35664718	nm13959995	\N
tt35664809	nm12216940,nm4544031	nm12216940,nm6250771
tt35665040	nm14666709,nm14756536	nm14666709
tt35665110	nm16983318	nm16983322,nm16983320
tt35665164	nm7088164	\N
tt35665166	nm11504385	nm3221058,nm5558020
tt35665184	nm10847824	nm10847824
tt35665272	nm16982141	nm16982141
tt35665303	\N	\N
tt35665307	nm3103785	nm3989105,nm4821790,nm0429079
tt35665412	nm16983904	nm16983898
tt35665497	nm10383475	nm1285148
tt35665501	nm3396682,nm0255373	nm3396682,nm0255373
tt35665516	nm16522046	nm16522046
tt35665527	nm10827406	nm16984201,nm0492496,nm10827406
tt35665545	nm6936369	\N
tt35665578	nm12531322	nm9803148
tt35665638	nm16413748	nm16413748
tt35665644	nm0633177	\N
tt35665688	nm16984381,nm8329436	nm16984381
tt35665719	nm7088164	\N
tt35665779	nm0171620	nm0171620,nm0647565
tt35665826	nm15394816	\N
tt3566610	nm6404917	nm6404917
tt35666346	nm16985072	nm16985072
tt35666357	nm2507247	\N
tt35666648	nm16985442	\N
tt35666740	nm1543906	nm1543906
tt35666779	nm2615138	\N
tt35666812	\N	\N
tt35667061	nm6459195	nm6459195
tt35667115	nm10821745	nm7435676
tt35667166	nm16986084	nm16986084
tt35667188	nm5941201	\N
tt35667193	nm16434105	nm16434105
tt35667208	nm16986163	nm16986165,nm16986166
tt35667212	nm0793235,nm0138434	\N
tt35667219	nm2138363	nm16986202
tt35667220	nm16986205,nm16986208	nm16986205,nm16986208,nm5289825
tt35667230	nm2747021	nm9805462
tt35667243	nm9792940	nm13062846
tt35667250	nm1787233	nm1787233
tt35667333	nm12630369	nm12630369
tt35667341	\N	\N
tt35667369	nm0793235,nm16710073	nm6773553
tt35667398	nm16986529	\N
tt35667415	nm5629736	nm7931343
tt35667427	nm8955738	nm7757185
tt35667428	nm13743803	nm13743803
tt35667429	nm7236837	\N
tt35667444	nm2735039	nm13632279
tt35667498	nm15543841	nm15543841
tt35667529	\N	\N
tt35667712	nm15667247,nm2590029	\N
tt35667792	nm1882382	nm2316709
tt35667836	nm2310368	nm2310368
tt35667940	nm6532181	nm6532181
tt35668027	nm3957829	nm3957829
tt35668107	nm12420827	nm12420827
tt35668177	nm6103034	nm6103034
tt35668224	nm16879064	nm16879064,nm17022413
tt3566834	nm0381478	nm0101302,nm1376062,nm1382051,nm1008811,nm3658138,nm2284377
tt35668362	nm16987751	nm16987751
tt35668447	nm7609198	\N
tt35668534	nm2101710	nm15272905,nm9072045
tt35668539	nm3965108	nm1084216,nm1446062
tt35668624	nm0563773	nm0563773
tt35668663	nm10638117	\N
tt35668669	nm9550968	nm9550968,nm16878326
tt35668680	nm2505251,nm12182554	nm2505251,nm12445194
tt35668683	nm2435022	\N
tt35668685	nm2507247	nm16762143,nm13993703
tt35668708	nm10540047	nm10540047
tt35668745	nm1890713	nm16988403
tt35668765	nm1890713	nm16988403
tt35668774	nm5832840	nm3146130
tt35668804	nm4043017,nm3875216	nm5041819,nm4043017,nm3875216
tt35668838	nm0922580	nm0922580
tt35668847	nm0111588,nm7823374	nm0111588,nm7823374
tt35668853	nm5231430	nm5231430
tt35668857	nm16988559	nm16988559
tt35668879	nm0638189	nm0503294
tt35668973	nm16988714	nm16988714
tt35668974	nm2522100	\N
tt35668975	nm9060700	nm9060700,nm16988725
tt35669000	nm11318613	nm11318613
tt35669015	nm16988787,nm16988786	nm10013850,nm16988787,nm6684123,nm12404999
tt35669031	nm0455682	nm0455682
tt35669059	nm16325419	nm16325419
tt35669066	nm4278962	\N
tt35669070	nm4278962	\N
tt35669073	nm4278962	\N
tt35669098	nm4278962	\N
tt35669113	nm17008064	nm16988903
tt35669127	nm16988961	nm16988961
tt35669149	nm16988778	nm16988778
tt35669211	nm0793235,nm2107200	\N
tt35669239	nm4278962	\N
tt35669262	nm4278962	\N
tt35669279	nm4278962	\N
tt35669301	nm4278962	\N
tt35669337	nm0793235,nm1047709	\N
tt35669387	nm0445056,nm0472894	nm0445056,nm0472894
tt35669417	nm0793235,nm3494968,nm1621843	\N
tt35669425	nm14019703	nm14019703,nm16989206
tt35669519	nm10501094	nm16989309
tt35669530	nm7778792	\N
tt35669546	nm16988730,nm16989412	nm16989412
tt35669554	nm11878685	nm11878685
tt35669582	nm3896780	nm7828437,nm3896780,nm16989501,nm16989497,nm16989498,nm16989500,nm16989502
tt35669601	nm3164019	\N
tt35669675	nm9629411	nm9629491,nm9629411
tt35669679	\N	\N
tt35669697	nm2090825	nm16106640,nm13237670
tt35669717	nm0051466	nm2155503,nm0856856
tt35669737	nm12857389	nm16795421,nm16989827,nm16989828
tt35669745	nm0793235,nm4990418	\N
tt35669769	nm11952286	nm11952286
tt35669808	nm16627721	\N
tt35669821	nm2745900	nm9792939
tt35669823	nm0793235,nm1445374,nm1073961	\N
tt35669834	nm2108494	nm2226743,nm17031565
tt35669835	nm0865837	nm0865837
tt35669839	nm2747021	nm9805462
tt35669897	nm16990049	nm16990049
tt35669944	nm5749765	nm5749765
tt35670000	nm5630550	nm9972094
tt35670004	nm6645477	nm6645477
tt35670024	nm3005218	nm3005218
tt35670039	nm10527218	nm10527218
tt35670050	nm9037961	nm9037961
tt35670076	nm12648578	nm14879331
tt35670082	nm13147853	nm16990238
tt35670090	nm9037961	nm9037961
tt35670097	nm0793235	\N
tt35670107	nm2424149	nm2424149
tt35670116	nm9037961	nm9037961
tt35670145	nm7541333	nm9805462
tt35670146	nm10443046	\N
tt35670147	nm9037961	nm9037961
tt35670167	nm9000117	nm9000117
tt35670239	nm5296840	nm11154461,nm5296840
tt35670254	nm1380719	nm1380719
tt35670348	nm16990562,nm16990563	\N
tt35670566	nm12747068	\N
tt35670586	nm6059668	nm13337711
tt35670909	nm4411465	\N
tt35670912	nm11772475	nm11772475,nm16991195
tt35671079	nm7220401	nm7220401
tt35671161	nm10457853	nm12953267,nm7017914
tt35671242	nm16991667	nm16991664,nm16991665
tt35671249	nm2129530	nm7931619,nm2129530
tt35671252	nm16991732	\N
tt35671327	nm1082952	\N
tt35671400	nm11007511	nm11007511
tt35671401	nm9794541	nm13209245
tt35671451	nm6334560	nm9805462
tt35671521	nm13659497	nm9844834,nm9844833,nm13297238
tt35671537	nm7530233	nm7092211,nm7530233
tt35671544	nm4273793	\N
tt35671549	nm0510760	nm0510760
tt35671555	nm3634794	nm16991981,nm15923601
tt35671557	nm3574246	nm3574246,nm1724361
tt35671604	nm6177455	nm6177455
tt35671610	nm6432487	nm6432487
tt35671613	nm14324848	\N
tt35671628	nm16988778	nm16988778
tt35671633	nm8073971	nm8073971
tt35671696	nm4493342	nm10112015
tt35671778	nm5864799,nm4563809	\N
tt35671816	nm4963380	\N
tt35671833	nm1497680	nm1497680
tt35671900	nm12366185	nm13742366,nm16992289
tt35671915	nm6082193,nm5337940	\N
tt35672048	nm13808188	nm13808188
tt35672063	nm8315359	nm8315359
tt35672117	nm1077919	nm1077919
tt35672368	nm9119042	nm9119042
tt35672369	nm4420422	\N
tt35672469	nm2638160	nm2638160
tt35672470	nm7765745	\N
tt35672518	nm16993122	\N
tt35672688	nm8002280	\N
tt35672726	nm13344611	nm15230664,nm13344611
tt35672764	nm13344611	nm13011979,nm8100767
tt35672853	nm16993249	nm16993249
tt35672891	nm16993327	nm16993327
tt35672901	nm16993361	nm16993361
tt35672908	nm1828287	\N
tt35673091	nm14270826	nm16993580,nm9633318
tt35673098	nm5115709	nm5115709
tt35673103	nm6815487	nm6815487
tt35673120	nm16993630	nm16993630
tt35673297	nm16993725	nm16993724
tt35673355	nm0831321	nm2977117
tt35673407	nm8284579	nm8284579
tt35673480	nm16993822	\N
tt35673531	nm3673628	nm3673628,nm4655225
tt35673591	nm14445154	nm12521407
tt35673627	nm16868368	nm16868368
tt35673643	nm4242261	nm4242261
tt35673647	nm9364330	nm13679330
tt35673814	nm8010144	nm8010144
tt35673823	nm12475770	nm13550182
tt35673866	nm11609922	nm11609922
tt35673954	nm8993061	\N
tt35674039	\N	nm11359922
tt35674109	nm2766261	nm2766261,nm5341567
tt35674116	nm2645127	\N
tt35674165	nm1769336,nm14231375	nm14231375
tt35674395	nm1517498	nm1517498
tt35674440	nm16995249	nm16995249,nm12797054,nm16995247
tt35674559	nm16995311	nm16995311
tt35674627	nm15727900,nm16995335	nm15727900,nm14726857,nm15905949,nm16995335
tt35674653	\N	\N
tt35674823	\N	\N
tt35674999	\N	\N
tt35675001	nm15084420	\N
tt35675007	nm9120111,nm9226209	nm9736857,nm7901259,nm14520873,nm13258170
tt35675021	nm14676553	nm14676553
tt35675022	nm4768738	nm4768738
tt35675045	nm2273232	\N
tt35675047	nm6337454	nm16995961
tt35675120	nm16996056	nm16996056
tt35675138	nm3004594	nm3004594
tt35675154	nm6494033	nm6494033
